"participant","date","overall_time","trial_count","click_order","prompt_rt_sec","selection_rt_ms","pressed_object","line_width","top_x","top_y","bottom_x","bottom_y","line_id","line_orientation","selected_or_released","accuracy","possible_thinnest_lines","is_practice","drop_marker","indecision_trial","accuracy_type"
57,"2021_Oct_27_1431","0 days 00:13:51.457446000",26,3,1.50437699999748,7722.035,"line",1.3333,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,3,"False","57_26",0,"hit"
57,"2021_Oct_27_1431","0 days 00:13:52.376698000",26,4,1.50437699999748,8641.287,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","57_26",0,NA
57,"2021_Oct_27_1431","0 days 00:13:55.611328000",27,1,1.82379859999492,613.945,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","57_27",0,"hit"
57,"2021_Oct_27_1431","0 days 00:13:56.729185000",27,2,1.82379859999492,1731.802,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,3,"False","57_27",0,"hit"
57,"2021_Oct_27_1431","0 days 00:13:58.232002000",27,3,1.82379859999492,3234.619,"line",1.3333,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,3,"False","57_27",0,"hit"
57,"2021_Oct_27_1431","0 days 00:14:00.752079000",27,4,1.82379859999492,5754.696,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","57_27",0,NA
57,"2021_Oct_27_1431","0 days 00:14:08.457603000",28,1,3.59932449999906,2850.32,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","57_28",0,"hit"
57,"2021_Oct_27_1431","0 days 00:14:15.247959000",28,2,3.59932449999906,9640.676,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_28",0,"hit"
57,"2021_Oct_27_1431","0 days 00:14:16.215161000",28,3,3.59932449999906,10607.878,"line",1.6667,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","57_28",0,"hit"
57,"2021_Oct_27_1431","0 days 00:14:22.973057000",28,4,3.59932449999906,17365.774,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","57_28",0,NA
57,"2021_Oct_27_1431","0 days 00:14:26.559487000",29,1,1.42866389999836,998.088,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,6,"False","57_29",1,"hit"
57,"2021_Oct_27_1431","0 days 00:14:26.692600000",29,2,1.42866389999836,1131.201,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,6,"False","57_29",1,NA
57,"2021_Oct_27_1431","0 days 00:14:26.826265000",29,3,1.42866389999836,1264.866,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","released",NA,6,"False","57_29",1,NA
57,"2021_Oct_27_1431","0 days 00:14:28.827764000",29,4,1.42866389999836,3266.365,"line",1.3333,88.508582315937,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_left","back_slash","selected",NA,6,"False","57_29",1,"hit"
57,"2021_Oct_27_1431","0 days 00:14:31.865669000",29,5,1.42866389999836,6304.27,"line",1.3333,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,6,"False","57_29",1,"hit"
57,"2021_Oct_27_1431","0 days 00:14:33.935059000",29,6,1.42866389999836,8373.66,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","57_29",1,NA
57,"2021_Oct_27_1431","0 days 00:14:40.456354000",30,1,4.87154940000619,780.912,"line",1.3333,186.210298779124,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_left","back_slash","selected",NA,5,"False","57_30",0,"hit"
57,"2021_Oct_27_1431","0 days 00:14:41.958527000",30,2,4.87154940000619,2283.085,"line",2,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,5,"False","57_30",0,"false_alarm"
57,"2021_Oct_27_1431","0 days 00:14:47.646762000",30,3,4.87154940000619,7971.32,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","57_30",0,"false_alarm"
57,"2021_Oct_27_1431","0 days 00:14:48.951055000",30,4,4.87154940000619,9275.613,"submit",NA,NA,NA,NA,NA,"","","",0.333333333333333,5,"False","57_30",0,NA
57,"2021_Oct_27_1431","0 days 00:14:55.237721000",31,1,3.39354619999358,1481.573,"line",1.3333,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,4,"False","57_31",0,"hit"
57,"2021_Oct_27_1431","0 days 00:14:56.605627000",31,2,3.39354619999358,2849.479,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False","57_31",0,"hit"
57,"2021_Oct_27_1431","0 days 00:14:57.840590000",31,3,3.39354619999358,4084.442,"line",1.3333,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,4,"False","57_31",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:01.177988000",31,4,3.39354619999358,7421.84,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","57_31",0,NA
57,"2021_Oct_27_1431","0 days 00:15:14.290657000",32,1,11.5321162999971,748.769,"line",1.6667,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,14,"False","57_32",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:17.209913000",32,2,11.5321162999971,3668.025,"line",2,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,14,"False","57_32",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:21.264733000",32,3,11.5321162999971,7722.845,"line",2,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,14,"False","57_32",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:22.866592000",32,4,11.5321162999971,9324.704,"submit",NA,NA,NA,NA,NA,"","","",1,14,"False","57_32",0,NA
57,"2021_Oct_27_1431","0 days 00:15:29.838874000",33,1,5.85886190000019,246.867,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,4,"False","57_33",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:33.892992000",33,2,5.85886190000019,4300.985,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","57_33",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:37.763505000",33,3,5.85886190000019,8171.498,"line",1.3333,-204.596567073625,400,-204.596567073625,280,"r0c0_right","vertical","selected",NA,4,"False","57_33",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:39.317229000",33,4,5.85886190000019,9725.222,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","57_33",0,NA
57,"2021_Oct_27_1431","0 days 00:15:48.910783000",34,1,7.90282370000205,383.614,"line",1.3333,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,4,"False","57_34",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:51.510922000",34,2,7.90282370000205,2983.753,"line",1.6667,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,4,"False","57_34",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:55.580869000",34,3,7.90282370000205,7053.7,"line",1.3333,-106.894850610438,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_left","back_slash","selected",NA,4,"False","57_34",0,"hit"
57,"2021_Oct_27_1431","0 days 00:15:56.533385000",34,4,7.90282370000205,8006.216,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","57_34",0,NA
57,"2021_Oct_27_1431","0 days 00:16:02.772918000",35,1,4.6642473000029,347.081,"line",1.3333,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,7,"False","57_35",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:03.972108000",35,2,4.6642473000029,1546.271,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,7,"False","57_35",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:05.374544000",35,3,4.6642473000029,2948.707,"line",2,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,7,"False","57_35",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:07.845615000",35,4,4.6642473000029,5419.778,"submit",NA,NA,NA,NA,NA,"","","",1,7,"False","57_35",0,NA
57,"2021_Oct_27_1431","0 days 00:16:11.212694000",36,1,1.76356959999976,612.687,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","selected",NA,3,"False","57_36",1,NA
57,"2021_Oct_27_1431","0 days 00:16:11.579735000",36,2,1.76356959999976,979.728,"line",1.3333,-204.596567073625,280,-302.298283536813,210.326657894522,"r0c0_bottom_right","forward_slash","released",NA,3,"False","57_36",1,NA
57,"2021_Oct_27_1431","0 days 00:16:12.781987000",36,3,1.76356959999976,2181.98,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_36",1,"false_alarm"
57,"2021_Oct_27_1431","0 days 00:16:16.351194000",36,4,1.76356959999976,5751.187,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","57_36",1,"hit"
57,"2021_Oct_27_1431","0 days 00:16:21.057101000",36,5,1.76356959999976,10457.094,"line",1.3333,-204.596567073625,20.6533157890446,-204.596567073625,-99.3466842109554,"r2c0_right","vertical","selected",NA,3,"False","57_36",1,"hit"
57,"2021_Oct_27_1431","0 days 00:16:22.777931000",36,6,1.76356959999976,12177.924,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","57_36",1,NA
57,"2021_Oct_27_1431","0 days 00:16:27.296514000",37,1,2.37211450000177,1448.51,"line",1.6667,-106.894850610438,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_right","forward_slash","selected",NA,6,"False","57_37",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:27.963976000",37,2,2.37211450000177,2115.972,"line",1.6667,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,6,"False","57_37",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:30.716803000",37,3,2.37211450000177,4868.799,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,6,"False","57_37",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:36.076101000",37,4,2.37211450000177,10228.097,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","57_37",0,NA
57,"2021_Oct_27_1431","0 days 00:16:39.775684000",38,1,1.92051720000018,447.648,"line",1.6667,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,3,"False","57_38",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:41.043838000",38,2,1.92051720000018,1715.802,"line",1.3333,-106.894850610438,210.326657894522,-106.894850610438,90.3266578945223,"r1c0_right","vertical","selected",NA,3,"False","57_38",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:41.944382000",38,3,1.92051720000018,2616.346,"line",1,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,3,"False","57_38",0,"hit"
57,"2021_Oct_27_1431","0 days 00:16:44.164613000",38,4,1.92051720000018,4836.577,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","57_38",0,NA
57,"2021_Oct_27_1431","0 days 00:16:47.316464000",39,1,1.57528040000034,877.766,"line",1,381.613731705499,280,283.912015242312,210.326657894522,"r0c3_bottom_right","forward_slash","selected",NA,3,"False","57_39",1,"hit"
57,"2021_Oct_27_1431","0 days 00:16:51.420570000",39,2,1.57528040000034,4981.872,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_39",1,"hit"
57,"2021_Oct_27_1431","0 days 00:16:55.323793000",39,3,1.57528040000034,8885.095,"line",2,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","57_39",1,NA
57,"2021_Oct_27_1431","0 days 00:16:55.457839000",39,4,1.57528040000034,9019.141,"line",2,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","released",NA,3,"False","57_39",1,NA
57,"2021_Oct_27_1431","0 days 00:16:55.590691000",39,5,1.57528040000034,9151.993,"line",2,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","57_39",1,NA
57,"2021_Oct_27_1431","0 days 00:16:55.724183000",39,6,1.57528040000034,9285.485,"line",2,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","released",NA,3,"False","57_39",1,NA
57,"2021_Oct_27_1431","0 days 00:16:57.827274000",39,7,1.57528040000034,11388.576,"line",2,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,3,"False","57_39",1,"false_alarm"
57,"2021_Oct_27_1431","0 days 00:16:58.862808000",39,8,1.57528040000034,12424.11,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,3,"False","57_39",1,NA
57,"2021_Oct_27_1431","0 days 00:17:01.897676000",40,1,1.38064000000304,713.972,"line",1,-9.19313414725039,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_left","back_slash","selected",NA,7,"False","57_40",1,"hit"
57,"2021_Oct_27_1431","0 days 00:17:03.316301000",40,2,1.38064000000304,2132.597,"line",1,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,7,"False","57_40",1,"hit"
57,"2021_Oct_27_1431","0 days 00:17:10.472914000",40,3,1.38064000000304,9289.21,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,7,"False","57_40",1,NA
57,"2021_Oct_27_1431","0 days 00:17:10.873605000",40,4,1.38064000000304,9689.901,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","released",NA,7,"False","57_40",1,NA
57,"2021_Oct_27_1431","0 days 00:17:11.775080000",40,5,1.38064000000304,10591.376,"line",1.3333,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,7,"False","57_40",1,"hit"
57,"2021_Oct_27_1431","0 days 00:17:12.776719000",40,6,1.38064000000304,11593.015,"submit",NA,NA,NA,NA,NA,"","","",1,7,"False","57_40",1,NA
57,"2021_Oct_27_1431","0 days 00:17:15.311014000",41,1,0.926417999995465,580.474,"line",1.3333,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,5,"False","57_41",1,NA
57,"2021_Oct_27_1431","0 days 00:17:15.445009000",41,2,0.926417999995465,714.469,"line",1.3333,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","released",NA,5,"False","57_41",1,NA
57,"2021_Oct_27_1431","0 days 00:17:16.494619000",41,3,0.926417999995465,1764.079,"line",1,-204.596567073625,280,-106.894850610438,210.326657894522,"r0c1_bottom_left","back_slash","selected",NA,5,"False","57_41",1,"hit"
57,"2021_Oct_27_1431","0 days 00:17:18.614380000",41,4,0.926417999995465,3883.84,"line",1.3333,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,5,"False","57_41",1,"hit"
57,"2021_Oct_27_1431","0 days 00:17:23.485932000",41,5,0.926417999995465,8755.392,"line",1.3333,283.912015242312,210.326657894522,283.912015242312,90.3266578945223,"r1c2_right","vertical","selected",NA,5,"False","57_41",1,"hit"
57,"2021_Oct_27_1431","0 days 00:17:25.323412000",41,6,0.926417999995465,10592.872,"submit",NA,NA,NA,NA,NA,"","","",1,5,"False","57_41",1,NA
57,"2021_Oct_27_1431","0 days 00:17:52.715415000",43,1,0.911620500002755,1698.758,"line",1.3333,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,5,"False","57_43",0,"hit"
57,"2021_Oct_27_1431","0 days 00:17:58.070505000",43,2,0.911620500002755,7053.848,"line",1,186.210298779124,400,186.210298779124,280,"r0c2_right","vertical","selected",NA,5,"False","57_43",0,"hit"
57,"2021_Oct_27_1431","0 days 00:18:03.726413000",43,3,0.911620500002755,12709.756,"line",1.6667,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,5,"False","57_43",0,"false_alarm"
57,"2021_Oct_27_1431","0 days 00:18:04.828645000",43,4,0.911620500002755,13811.988,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,5,"False","57_43",0,NA
57,"2021_Oct_27_1431","0 days 00:18:09.915624000",44,1,3.1504552999977,1197.904,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,6,"False","57_44",0,"hit"
57,"2021_Oct_27_1431","0 days 00:18:17.623431000",44,2,3.1504552999977,8905.711,"line",1.6667,88.508582315937,-169.020026316433,88.508582315937,-289.020026316433,"r3c1_right","vertical","selected",NA,6,"False","57_44",0,"hit"
57,"2021_Oct_27_1431","0 days 00:18:19.758748000",44,3,3.1504552999977,11041.028,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,6,"False","57_44",0,"hit"
57,"2021_Oct_27_1431","0 days 00:18:21.162200000",44,4,3.1504552999977,12444.48,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","57_44",0,NA
57,"2021_Oct_27_1431","0 days 00:18:27.099500000",45,1,2.9991527999955,981.175,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,6,"False","57_45",0,"hit"
57,"2021_Oct_27_1431","0 days 00:18:30.669483000",45,2,2.9991527999955,4551.158,"line",1.3333,-9.19313414725039,20.6533157890446,-9.19313414725039,-99.3466842109554,"r2c1_right","vertical","selected",NA,6,"False","57_45",0,"hit"
57,"2021_Oct_27_1431","0 days 00:18:37.059734000",45,3,2.9991527999955,10941.409,"line",2,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,6,"False","57_45",0,"false_alarm"
57,"2021_Oct_27_1431","0 days 00:18:41.865790000",45,4,2.9991527999955,15747.465,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,6,"False","57_45",0,NA
57,"2021_Oct_27_1431","0 days 00:18:44.466534000",46,1,1.05610959999467,780.849,"line",1,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,4,"False","57_46",1,"hit"
57,"2021_Oct_27_1431","0 days 00:18:47.169161000",46,2,1.05610959999467,3483.476,"line",1.3333,88.508582315937,90.3266578945223,-9.19313414725039,20.6533157890446,"r1c1_bottom_right","forward_slash","selected",NA,4,"False","57_46",1,"hit"
57,"2021_Oct_27_1431","0 days 00:18:51.640259000",46,3,1.05610959999467,7954.574,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,4,"False","57_46",1,NA
57,"2021_Oct_27_1431","0 days 00:18:51.773959000",46,4,1.05610959999467,8088.274,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","released",NA,4,"False","57_46",1,NA
57,"2021_Oct_27_1431","0 days 00:18:53.208466000",46,5,1.05610959999467,9522.781,"line",1.6667,283.912015242312,90.3266578945223,381.613731705499,20.6533157890446,"r1c3_bottom_left","back_slash","selected",NA,4,"False","57_46",1,"false_alarm"
57,"2021_Oct_27_1431","0 days 00:18:54.311910000",46,6,1.05610959999467,10626.225,"submit",NA,NA,NA,NA,NA,"","","",0.666666666666667,4,"False","57_46",1,NA
57,"2021_Oct_27_1431","0 days 00:18:56.663066000",47,1,1.0869978999981,615.491,"line",1.3333,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,3,"False","57_47",0,"hit"
57,"2021_Oct_27_1431","0 days 00:18:57.829627000",47,2,1.0869978999981,1782.052,"line",1.3333,381.613731705499,-99.3466842109554,283.912015242312,-169.020026316433,"r2c3_bottom_right","forward_slash","selected",NA,3,"False","57_47",0,"hit"
57,"2021_Oct_27_1431","0 days 00:18:59.082228000",47,3,1.0869978999981,3034.653,"line",1.3333,283.912015242312,90.3266578945223,186.210298779124,20.6533157890446,"r1c2_bottom_right","forward_slash","selected",NA,3,"False","57_47",0,"hit"
57,"2021_Oct_27_1431","0 days 00:19:02.185608000",47,4,1.0869978999981,6138.033,"submit",NA,NA,NA,NA,NA,"","","",1,3,"False","57_47",0,NA
57,"2021_Oct_27_1431","0 days 00:19:04.886637000",48,1,1.2981207000048,513.771,"line",1.6667,186.210298779124,-99.3466842109554,88.508582315937,-169.020026316433,"r2c2_bottom_right","forward_slash","selected",NA,6,"False","57_48",1,"hit"
57,"2021_Oct_27_1431","0 days 00:19:08.156780000",48,2,1.2981207000048,3783.914,"line",1,186.210298779124,280,88.508582315937,210.326657894522,"r0c2_bottom_right","forward_slash","selected",NA,6,"False","57_48",1,"hit"
57,"2021_Oct_27_1431","0 days 00:19:10.259802000",48,3,1.2981207000048,5886.936,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,6,"False","57_48",1,NA
57,"2021_Oct_27_1431","0 days 00:19:15.464618000",48,4,1.2981207000048,11091.752,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","released",NA,6,"False","57_48",1,NA
57,"2021_Oct_27_1431","0 days 00:19:16.498770000",48,5,1.2981207000048,12125.904,"line",1.6667,-9.19313414725039,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_right","forward_slash","selected",NA,6,"False","57_48",1,"hit"
57,"2021_Oct_27_1431","0 days 00:19:17.234267000",48,6,1.2981207000048,12861.401,"submit",NA,NA,NA,NA,NA,"","","",1,6,"False","57_48",1,NA
57,"2021_Oct_27_1431","0 days 00:19:21.469498000",49,1,2.37216230000195,1014.214,"line",1.3333,186.210298779124,20.6533157890446,186.210298779124,-99.3466842109554,"r2c2_right","vertical","selected",NA,4,"False","57_49",0,"hit"
57,"2021_Oct_27_1431","0 days 00:19:22.554016000",49,2,2.37216230000195,2098.732,"line",1.3333,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,4,"False","57_49",0,"hit"
57,"2021_Oct_27_1431","0 days 00:19:23.554701000",49,3,2.37216230000195,3099.417,"line",1.3333,-302.298283536813,90.3266578945223,-204.596567073625,20.6533157890446,"r1c0_bottom_left","back_slash","selected",NA,4,"False","57_49",0,"hit"
57,"2021_Oct_27_1431","0 days 00:19:24.891569000",49,4,2.37216230000195,4436.285,"submit",NA,NA,NA,NA,NA,"","","",1,4,"False","57_49",0,NA
57,"2021_Oct_27_1431","0 days 00:19:29.260581000",50,1,3.2081951999935,480.809,"line",1.6667,-204.596567073625,-99.3466842109554,-106.894850610438,-169.020026316433,"r2c1_bottom_left","back_slash","selected",NA,3,"False","57_50",1,"false_alarm"
57,"2021_Oct_27_1431","0 days 00:19:32.630585000",50,2,3.2081951999935,3850.813,"line",1,186.210298779124,400,186.210298779124,280,"r0c2_right","vertical","selected",NA,3,"False","57_50",1,"hit"
57,"2021_Oct_27_1431","0 days 00:19:40.737990000",50,3,3.2081951999935,11958.218,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:40.872022000",50,4,3.2081951999935,12092.25,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","released",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:43.458278000",50,5,3.2081951999935,14678.506,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:43.591637000",50,6,3.2081951999935,14811.865,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","released",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:43.724924000",50,7,3.2081951999935,14945.152,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:43.857532000",50,8,3.2081951999935,15077.76,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","released",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:43.990698000",50,9,3.2081951999935,15210.926,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:44.124098000",50,10,3.2081951999935,15344.326,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","released",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:44.257920000",50,11,3.2081951999935,15478.148,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:44.391986000",50,12,3.2081951999935,15612.214,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","released",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:44.524702000",50,13,3.2081951999935,15744.93,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:44.658259000",50,14,3.2081951999935,15878.487,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","released",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:44.792455000",50,15,3.2081951999935,16012.683,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","selected",NA,3,"False","57_50",1,NA
57,"2021_Oct_27_1431","0 days 00:19:44.925108000",50,16,3.2081951999935,16145.336,"line",2,-9.19313414725039,280,88.508582315937,210.326657894522,"r0c2_bottom_left","back_slash","released",NA,3,"False","57_50",1,NA
