"participant","trial","is_anomaly_trial","anomaly_line_id","anomaly_group","selected_line_1","selected_line_2","selected_line_3","num_contiguous","num_non_contiguous","total_contiguous","anomaly_proportion","non_anomaly_proportion"
86,96,"True","r1c0_right",1,"r1c0_bottom_left","r1c1_right","r1c2_bottom_right",1,2,8,0.125,0.153846153846154
86,98,"True","r0c2_bottom_left",2,"r0c1_bottom_left","r0c2_bottom_right","r2c2_bottom_right",1,2,4,0.25,0.117647058823529
86,99,"True","r1c1_bottom_left",0,"r2c0_bottom_right","r2c2_bottom_left","r0c3_bottom_left",0,3,6,0,0.2
87,3,"True","r0c2_bottom_right",2,"r2c2_bottom_left","r2c3_bottom_right","r1c0_bottom_left",0,3,4,0,0.176470588235294
87,9,"True","r2c2_right",1,"r1c2_bottom_right","r1c3_bottom_left","r1c0_bottom_left",2,1,8,0.25,0.0769230769230769
87,11,"True","r1c0_bottom_right",1,"r0c0_bottom_right","r0c2_bottom_right","r1c2_bottom_left",1,2,6,0.166666666666667,0.133333333333333
87,17,"True","r1c2_bottom_right",1,"r2c1_bottom_right","r2c3_bottom_right","r1c1_right",1,2,6,0.166666666666667,0.133333333333333
87,18,"True","r2c2_bottom_left",2,"r1c0_bottom_left","r0c2_bottom_left","r0c1_right",0,3,4,0,0.176470588235294
87,20,"True","r2c1_bottom_right",2,"r2c2_bottom_right","r1c2_right","r0c1_right",0,3,4,0,0.176470588235294
87,30,"True","r0c1_bottom_right",2,"r1c2_bottom_left","r2c2_bottom_left","r2c3_bottom_right",0,3,4,0,0.176470588235294
87,31,"True","r1c1_right",0,"r2c2_bottom_left","r2c3_bottom_right","r1c0_bottom_left",0,3,8,0,0.230769230769231
87,32,"True","r0c2_bottom_left",2,"r0c2_bottom_right","r1c2_bottom_right","r2c2_bottom_right",1,2,4,0.25,0.117647058823529
87,33,"True","r2c1_right",0,"r2c0_right","r0c0_right","r2c1_bottom_left",1,2,8,0.125,0.153846153846154
87,34,"True","r0c1_bottom_right",2,"r1c2_bottom_left","r0c3_bottom_left","r1c0_bottom_left",0,3,4,0,0.176470588235294
87,38,"True","r2c2_right",1,"r2c3_bottom_left","r1c2_bottom_left","r0c3_bottom_left",2,1,8,0.25,0.0769230769230769
87,42,"True","r2c1_bottom_right",2,"r1c1_bottom_left","r0c2_bottom_left","r1c0_bottom_left",1,2,4,0.25,0.117647058823529
87,52,"True","r0c1_bottom_right",2,"r2c2_bottom_right","r0c0_right","r1c0_bottom_left",0,3,4,0,0.176470588235294
87,59,"True","r2c1_right",0,"r0c0_bottom_right","r0c2_bottom_right","r2c2_bottom_right",1,2,8,0.125,0.153846153846154
87,66,"True","r0c1_bottom_right",2,"r2c2_bottom_left","r1c2_bottom_left","r0c0_bottom_right",0,3,4,0,0.176470588235294
87,67,"True","r1c0_bottom_right",1,"r0c2_bottom_left","r1c0_bottom_left","r1c1_bottom_left",2,1,6,0.333333333333333,0.0666666666666667
87,71,"True","r2c2_right",1,"r0c0_right","r0c1_bottom_left","r2c1_bottom_left",0,3,8,0,0.230769230769231
87,75,"True","r2c1_right",0,"r2c1_bottom_left","r0c1_bottom_right","r1c1_bottom_right",2,1,8,0.25,0.0769230769230769
87,76,"True","r1c1_bottom_right",0,"r0c1_bottom_left","r2c3_bottom_right","r1c2_bottom_right",0,3,6,0,0.2
87,78,"True","r1c0_right",1,"r0c3_bottom_left","r2c0_right","r0c2_bottom_left",1,2,8,0.125,0.153846153846154
87,80,"True","r2c2_right",1,"r2c1_bottom_right","r1c2_bottom_left","r0c0_bottom_right",1,2,8,0.125,0.153846153846154
87,82,"True","r1c1_bottom_left",0,"r0c1_bottom_right","r0c2_bottom_left","r0c1_bottom_left",2,1,6,0.333333333333333,0.0666666666666667
87,87,"True","r1c2_bottom_left",0,"r3c1_right","r2c2_bottom_right","r1c1_bottom_right",2,1,6,0.333333333333333,0.0666666666666667
87,94,"True","r2c2_bottom_right",2,"r0c2_bottom_left","r2c1_bottom_right","r0c2_bottom_right",0,3,4,0,0.176470588235294
87,95,"True","r2c2_bottom_right",2,"r2c1_bottom_right","r2c2_bottom_left","r2c3_bottom_right",1,2,4,0.25,0.117647058823529
87,96,"True","r2c1_right",0,"r0c1_bottom_left","r1c1_bottom_left","r2c2_bottom_left",2,1,8,0.25,0.0769230769230769
87,97,"True","r1c0_bottom_right",1,"r1c0_bottom_left","r0c1_bottom_right","r2c3_bottom_right",1,2,6,0.166666666666667,0.133333333333333
87,99,"True","r1c1_bottom_left",0,"r1c2_bottom_left","r2c1_bottom_right","r1c3_bottom_left",1,2,6,0.166666666666667,0.133333333333333
88,1,"True","r1c0_right",1,"r1c1_bottom_left","r2c3_bottom_right","r0c1_bottom_right",2,1,8,0.25,0.0769230769230769
88,10,"True","r2c2_right",1,"r0c2_bottom_right","r2c1_bottom_right","r0c0_bottom_right",0,3,8,0,0.230769230769231
88,15,"True","r2c1_right",0,"r0c2_bottom_left","r2c2_bottom_right","r1c2_right",1,2,8,0.125,0.153846153846154
88,19,"True","r1c1_right",0,"r2c0_right","r0c3_bottom_right","r0c1_bottom_right",1,2,8,0.125,0.153846153846154
88,21,"True","r1c0_bottom_right",1,"r2c0_bottom_right","r2c3_bottom_left","r0c2_bottom_right",0,3,6,0,0.2
88,32,"True","r0c1_bottom_right",2,"r1c1_bottom_right","r2c1_bottom_left","r2c2_right",1,2,4,0.25,0.117647058823529
88,38,"True","r1c2_bottom_right",1,"r2c2_bottom_right","r2c1_bottom_left","r2c1_bottom_right",0,3,6,0,0.2
88,42,"True","r2c1_right",0,"r0c1_bottom_left","r1c0_bottom_left","r2c0_bottom_right",0,3,8,0,0.230769230769231
88,43,"True","r2c2_right",1,"r1c0_bottom_right","r1c3_bottom_left","r2c3_bottom_left",2,1,8,0.25,0.0769230769230769
88,53,"True","r0c2_bottom_right",2,"r2c3_bottom_left","r2c0_bottom_right","r0c0_bottom_right",0,3,4,0,0.176470588235294
88,54,"True","r1c0_right",1,"r2c3_bottom_left","r1c1_bottom_right","r1c2_right",1,2,8,0.125,0.153846153846154
88,55,"True","r0c1_bottom_right",2,"r2c3_bottom_right","r1c0_bottom_left","r0c0_bottom_right",0,3,4,0,0.176470588235294
88,56,"True","r1c2_bottom_left",0,"r0c3_bottom_left","r0c0_right","r0c2_bottom_right",2,1,6,0.333333333333333,0.0666666666666667
88,57,"True","r2c1_right",0,"r1c2_bottom_left","r1c3_bottom_left","r1c1_right",1,2,8,0.125,0.153846153846154
88,59,"True","r2c2_bottom_left",2,"r0c1_bottom_left","r2c3_bottom_right","r1c2_bottom_right",0,3,4,0,0.176470588235294
88,60,"True","r0c1_bottom_right",2,"r2c1_bottom_right","r0c1_bottom_left","r1c2_bottom_right",1,2,4,0.25,0.117647058823529
88,61,"True","r1c1_right",0,"r0c1_bottom_right","r0c3_bottom_right","r1c1_bottom_right",2,1,8,0.25,0.0769230769230769
88,62,"True","r2c2_right",1,"r0c3_bottom_right","r2c1_bottom_left","r1c2_bottom_left",1,2,8,0.125,0.153846153846154
88,65,"True","r1c2_bottom_right",1,"r3c1_right","r0c2_bottom_left","r2c0_bottom_right",0,3,6,0,0.2
88,70,"True","r1c2_bottom_right",1,"r1c3_bottom_left","r2c1_bottom_left","r2c1_bottom_right",1,2,6,0.166666666666667,0.133333333333333
88,71,"True","r1c2_bottom_left",0,"r2c3_bottom_left","r0c3_bottom_left","r2c1_bottom_right",1,2,6,0.166666666666667,0.133333333333333
88,72,"True","r0c1_bottom_right",2,"r1c2_bottom_left","r2c2_bottom_right","r2c2_bottom_left",0,3,4,0,0.176470588235294
88,78,"True","r2c2_bottom_left",2,"r1c1_bottom_right","r1c0_bottom_right","r1c1_bottom_left",1,2,4,0.25,0.117647058823529
88,79,"True","r1c1_bottom_left",0,"r0c1_bottom_right","r0c2_bottom_left","r2c3_bottom_left",2,1,6,0.333333333333333,0.0666666666666667
88,81,"True","r2c1_bottom_right",2,"r0c0_bottom_right","r2c1_bottom_left","r2c2_bottom_left",2,1,4,0.5,0.0588235294117647
88,83,"True","r2c2_right",1,"r1c1_bottom_left","r2c1_bottom_right","r1c2_bottom_left",1,2,8,0.125,0.153846153846154
88,85,"True","r1c1_right",0,"r1c2_bottom_left","r0c0_bottom_right","r0c1_bottom_left",1,2,8,0.125,0.153846153846154
88,88,"True","r1c1_right",0,"r0c1_bottom_left","r0c2_bottom_right","r0c2_right",1,2,8,0.125,0.153846153846154
88,91,"True","r2c1_bottom_right",2,"r1c1_bottom_right","r2c3_bottom_left","r0c1_bottom_right",0,3,4,0,0.176470588235294
88,92,"True","r1c1_bottom_right",0,"r1c0_bottom_left","r1c1_bottom_left","r2c2_bottom_left",2,1,6,0.333333333333333,0.0666666666666667
88,93,"True","r1c1_bottom_right",0,"r0c2_bottom_left","r0c1_bottom_left","r2c1_bottom_left",1,2,6,0.166666666666667,0.133333333333333
88,95,"True","r0c2_bottom_left",2,"r1c2_bottom_right","r1c1_bottom_left","r0c1_bottom_right",2,1,4,0.5,0.0588235294117647
88,98,"True","r2c2_bottom_left",2,"r1c1_bottom_left","r2c1_bottom_right","r2c0_bottom_right",1,2,4,0.25,0.117647058823529
89,5,"True","r1c1_bottom_left",0,"r3c0_right","r2c3_bottom_left","r2c2_bottom_left",0,3,6,0,0.2
89,7,"True","r1c2_bottom_left",0,"r2c0_bottom_right","r0c1_bottom_left","r0c3_bottom_right",0,3,6,0,0.2
89,8,"True","r1c1_right",0,"r1c0_bottom_right","r1c1_bottom_left","r1c2_bottom_right",2,1,8,0.25,0.0769230769230769
89,13,"True","r1c1_bottom_left",0,"r1c0_bottom_left","r3c0_right","r0c2_right",0,3,6,0,0.2
89,14,"True","r1c0_bottom_right",1,"r0c1_bottom_left","r1c2_bottom_right","r2c3_bottom_right",1,2,6,0.166666666666667,0.133333333333333
89,18,"True","r0c2_bottom_left",2,"r0c1_right","r2c1_bottom_right","r2c2_bottom_right",0,3,4,0,0.176470588235294
89,21,"True","r1c1_bottom_right",0,"r1c2_bottom_left","r1c2_bottom_right","r0c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
89,23,"True","r0c1_bottom_right",2,"r2c1_bottom_left","r2c3_bottom_right","r1c1_bottom_left",1,2,4,0.25,0.117647058823529
89,24,"True","r1c1_bottom_left",0,"r1c2_bottom_left","r2c2_bottom_left","r2c3_bottom_right",0,3,6,0,0.2
89,26,"True","r0c2_bottom_left",2,"r0c3_bottom_left","r2c1_bottom_left","r0c0_bottom_right",0,3,4,0,0.176470588235294
89,28,"True","r1c1_bottom_right",0,"r0c2_bottom_right","r0c2_right","r0c3_bottom_right",0,3,6,0,0.2
89,31,"True","r1c1_bottom_right",0,"r1c0_bottom_left","r1c2_bottom_right","r0c3_bottom_left",0,3,6,0,0.2
89,32,"True","r0c2_bottom_right",2,"r1c1_bottom_left","r2c2_bottom_left","r2c3_bottom_left",0,3,4,0,0.176470588235294
89,33,"True","r1c1_right",0,"r2c1_bottom_left","r1c1_bottom_left","r2c2_bottom_right",1,2,8,0.125,0.153846153846154
89,40,"True","r2c2_right",1,"r0c0_bottom_right","r0c1_bottom_right","r1c2_right",0,3,8,0,0.230769230769231
89,43,"True","r0c2_bottom_left",2,"r1c0_bottom_left","r1c1_bottom_left","r2c3_bottom_right",1,2,4,0.25,0.117647058823529
89,44,"True","r1c2_bottom_left",0,"r1c1_bottom_right","r2c3_bottom_right","r2c2_bottom_right",2,1,6,0.333333333333333,0.0666666666666667
89,45,"True","r2c2_bottom_left",2,"r1c1_bottom_right","r1c2_bottom_left","r2c2_bottom_right",3,0,4,0.75,0
89,48,"True","r1c1_right",0,"r0c1_bottom_right","r0c2_right","r2c0_bottom_right",1,2,8,0.125,0.153846153846154
89,54,"True","r0c2_bottom_left",2,"r0c2_bottom_right","r2c2_right","r1c3_bottom_left",1,2,4,0.25,0.117647058823529
89,56,"True","r1c0_bottom_right",1,"r2c2_bottom_right","r0c0_right","r2c0_right",0,3,6,0,0.2
89,57,"True","r2c2_bottom_left",2,"r2c0_bottom_right","r1c0_bottom_left","r0c1_bottom_left",0,3,4,0,0.176470588235294
89,62,"True","r2c2_bottom_left",2,"r1c0_bottom_right","r0c1_bottom_left","r0c3_bottom_right",0,3,4,0,0.176470588235294
89,73,"True","r0c1_bottom_right",2,"r0c1_bottom_left","r2c3_bottom_left","r2c3_bottom_right",1,2,4,0.25,0.117647058823529
89,76,"True","r1c2_bottom_left",0,"r0c1_bottom_left","r0c1_bottom_right","r0c2_bottom_left",0,3,6,0,0.2
89,78,"True","r1c2_bottom_right",1,"r1c1_bottom_left","r1c1_bottom_right","r1c2_bottom_left",1,2,6,0.166666666666667,0.133333333333333
89,84,"True","r1c2_bottom_left",0,"r0c1_bottom_left","r0c1_bottom_right","r0c1_right",0,3,6,0,0.2
89,86,"True","r1c0_bottom_right",1,"r1c2_bottom_left","r0c3_bottom_left","r1c2_bottom_right",0,3,6,0,0.2
89,87,"True","r0c2_bottom_left",2,"r1c3_bottom_left","r1c0_bottom_right","r0c1_right",0,3,4,0,0.176470588235294
89,90,"True","r0c2_bottom_right",2,"r1c0_bottom_left","r2c1_bottom_left","r1c1_bottom_left",0,3,4,0,0.176470588235294
89,92,"True","r1c1_bottom_right",0,"r0c1_bottom_right","r0c2_bottom_left","r0c1_bottom_left",2,1,6,0.333333333333333,0.0666666666666667
89,93,"True","r0c2_bottom_right",2,"r2c1_bottom_left","r2c2_bottom_left","r0c0_bottom_right",0,3,4,0,0.176470588235294
89,98,"True","r2c1_bottom_right",2,"r0c0_bottom_right","r2c3_bottom_right","r1c2_right",0,3,4,0,0.176470588235294
90,2,"True","r1c0_right",1,"r0c2_bottom_left","r2c2_right","r2c3_bottom_left",1,2,8,0.125,0.153846153846154
90,7,"True","r1c1_bottom_right",0,"r1c0_bottom_right","r0c3_bottom_left","r2c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
90,10,"True","r1c1_right",0,"r1c1_bottom_right","r0c1_bottom_right","r0c3_bottom_right",2,1,8,0.25,0.0769230769230769
90,19,"True","r1c2_bottom_left",0,"r0c0_bottom_right","r1c0_bottom_right","r2c1_bottom_right",0,3,6,0,0.2
90,20,"True","r1c0_bottom_right",1,"r1c2_bottom_left","r1c2_right","r2c3_bottom_right",0,3,6,0,0.2
90,22,"True","r2c2_bottom_right",2,"r2c2_bottom_left","r2c1_bottom_right","r0c0_bottom_right",1,2,4,0.25,0.117647058823529
90,27,"True","r2c1_bottom_right",2,"r1c1_bottom_left","r1c2_bottom_left","r1c2_bottom_right",1,2,4,0.25,0.117647058823529
90,29,"True","r1c1_right",0,"r1c0_bottom_right","r0c1_bottom_left","r1c3_bottom_left",0,3,8,0,0.230769230769231
90,39,"True","r1c1_bottom_right",0,"r2c1_right","r1c1_bottom_left","r1c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
90,47,"True","r2c1_bottom_right",2,"r2c1_bottom_left","r0c2_bottom_right","r0c3_bottom_left",1,2,4,0.25,0.117647058823529
90,52,"True","r1c2_bottom_right",1,"r2c1_right","r1c3_bottom_left","r0c3_bottom_right",1,2,6,0.166666666666667,0.133333333333333
90,55,"True","r1c1_bottom_left",0,"r1c1_bottom_right","r2c1_right","r1c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
90,56,"True","r1c0_right",1,"r1c1_bottom_left","r1c1_bottom_right","r2c3_bottom_right",2,1,8,0.25,0.0769230769230769
90,60,"True","r0c2_bottom_left",2,"r1c2_bottom_right","r0c2_bottom_right","r1c1_bottom_right",2,1,4,0.5,0.0588235294117647
90,63,"True","r1c0_right",1,"r2c0_bottom_right","r2c2_bottom_right","r1c1_right",0,3,8,0,0.230769230769231
90,66,"True","r1c2_bottom_right",1,"r1c1_bottom_left","r1c0_bottom_right","r1c0_right",0,3,6,0,0.2
90,67,"True","r1c2_bottom_left",0,"r1c1_bottom_left","r2c1_right","r3c0_right",0,3,6,0,0.2
90,68,"True","r2c1_bottom_right",2,"r2c2_bottom_left","r1c0_right","r1c2_right",1,2,4,0.25,0.117647058823529
90,72,"True","r1c0_right",1,"r1c2_bottom_left","r1c0_bottom_right","r1c0_bottom_left",2,1,8,0.25,0.0769230769230769
90,82,"True","r0c2_bottom_right",2,"r1c2_bottom_right","r2c3_bottom_right","r2c2_bottom_right",1,2,4,0.25,0.117647058823529
90,84,"True","r2c2_bottom_right",2,"r1c2_bottom_left","r1c2_bottom_right","r0c1_bottom_left",1,2,4,0.25,0.117647058823529
90,86,"True","r0c2_bottom_left",2,"r2c0_right","r1c2_bottom_right","r1c3_bottom_left",0,3,4,0,0.176470588235294
90,88,"True","r2c2_bottom_right",2,"r1c1_bottom_left","r1c0_bottom_left","r2c0_bottom_right",0,3,4,0,0.176470588235294
90,90,"True","r2c2_bottom_right",2,"r1c1_bottom_right","r1c1_right","r2c2_right",1,2,4,0.25,0.117647058823529
90,93,"True","r0c2_bottom_right",2,"r1c2_bottom_left","r1c1_bottom_right","r1c2_bottom_right",2,1,4,0.5,0.0588235294117647
90,97,"True","r0c2_bottom_right",2,"r2c2_right","r2c2_bottom_right","r3c2_right",0,3,4,0,0.176470588235294
91,1,"True","r0c2_bottom_left",2,"r1c0_bottom_right","r1c2_bottom_left","r2c3_bottom_right",0,3,4,0,0.176470588235294
91,2,"True","r1c1_bottom_right",0,"r0c2_right","r1c1_bottom_left","r3c1_right",1,2,6,0.166666666666667,0.133333333333333
91,6,"True","r2c2_bottom_left",2,"r0c2_bottom_right","r1c1_bottom_right","r1c0_bottom_right",1,2,4,0.25,0.117647058823529
91,12,"True","r1c0_right",1,"r0c0_right","r0c1_bottom_left","r0c1_bottom_right",2,1,8,0.25,0.0769230769230769
91,18,"True","r1c0_bottom_right",1,"r0c3_bottom_right","r2c2_bottom_left","r2c3_bottom_right",0,3,6,0,0.2
91,25,"True","r1c1_bottom_left",0,"r1c0_bottom_left","r2c1_bottom_left","r2c3_bottom_right",1,2,6,0.166666666666667,0.133333333333333
91,26,"True","r2c2_bottom_right",2,"r2c0_bottom_right","r1c1_bottom_right","r3c2_right",1,2,4,0.25,0.117647058823529
91,31,"True","r1c2_bottom_left",0,"r2c2_bottom_right","r0c3_bottom_left","r0c0_bottom_right",2,1,6,0.333333333333333,0.0666666666666667
91,37,"True","r1c0_bottom_right",1,"r0c1_bottom_right","r1c1_bottom_right","r2c3_bottom_right",0,3,6,0,0.2
91,40,"True","r0c1_bottom_right",2,"r1c1_bottom_right","r2c3_bottom_right","r1c2_right",1,2,4,0.25,0.117647058823529
91,41,"True","r2c2_bottom_left",2,"r0c1_bottom_right","r0c2_bottom_right","r2c3_bottom_right",0,3,4,0,0.176470588235294
91,42,"True","r0c1_bottom_right",2,"r1c1_bottom_left","r2c1_bottom_right","r2c2_bottom_left",1,2,4,0.25,0.117647058823529
91,45,"True","r0c2_bottom_right",2,"r0c0_bottom_right","r0c2_bottom_left","r3c1_right",1,2,4,0.25,0.117647058823529
91,47,"True","r0c1_bottom_right",2,"r0c0_bottom_right","r1c0_right","r0c1_bottom_left",1,2,4,0.25,0.117647058823529
91,58,"True","r2c2_bottom_left",2,"r1c1_bottom_right","r1c2_bottom_right","r1c3_bottom_left",1,2,4,0.25,0.117647058823529
91,59,"True","r2c2_bottom_right",2,"r2c1_bottom_right","r2c2_bottom_left","r1c1_right",1,2,4,0.25,0.117647058823529
91,61,"True","r2c1_bottom_right",2,"r0c1_bottom_left","r0c2_bottom_left","r0c3_bottom_right",0,3,4,0,0.176470588235294
91,64,"True","r1c1_bottom_left",0,"r2c3_bottom_right","r0c1_bottom_right","r2c2_bottom_right",1,2,6,0.166666666666667,0.133333333333333
91,74,"True","r0c2_bottom_right",2,"r0c1_bottom_right","r0c3_bottom_right","r0c2_bottom_left",1,2,4,0.25,0.117647058823529
91,79,"True","r2c2_bottom_right",2,"r1c1_bottom_left","r1c0_right","r2c0_bottom_right",0,3,4,0,0.176470588235294
91,88,"True","r1c0_right",1,"r2c3_bottom_right","r0c0_bottom_right","r2c2_right",1,2,8,0.125,0.153846153846154
91,90,"True","r2c2_bottom_left",2,"r0c1_bottom_right","r0c3_bottom_right","r2c3_bottom_left",0,3,4,0,0.176470588235294
91,94,"True","r0c2_bottom_left",2,"r2c3_bottom_right","r1c2_bottom_right","r2c1_bottom_right",0,3,4,0,0.176470588235294
91,96,"True","r2c2_bottom_right",2,"r1c1_right","r0c1_bottom_right","r2c1_bottom_left",0,3,4,0,0.176470588235294
91,97,"True","r1c0_bottom_right",1,"r0c1_bottom_right","r0c1_bottom_left","r2c2_right",1,2,6,0.166666666666667,0.133333333333333
91,98,"True","r1c1_bottom_left",0,"r0c3_bottom_left","r2c3_bottom_left","r1c0_bottom_right",1,2,6,0.166666666666667,0.133333333333333
