participant,trial_count,line_width,line_id,line_orientation
59,0,1.3333,r0c0_bottom_right,forward_slash
59,0,1.3333,r0c2_bottom_left,back_slash
59,0,1.3333,r1c0_right,vertical
59,0,1.3333,r2c1_bottom_left,back_slash
59,0,1.3333,r2c3_bottom_left,back_slash
59,1,1.3333,r2c2_right,vertical
59,1,1.6667,r0c0_right,vertical
59,1,1.6667,r0c3_bottom_left,back_slash
59,1,1.6667,r2c2_bottom_right,forward_slash
59,1,1.6667,r2c3_bottom_left,back_slash
59,2,1.3333,r0c2_right,vertical
59,2,1.3333,r1c1_right,vertical
59,2,1.3333,r2c2_right,vertical
59,3,1.3333,r1c1_right,vertical
59,3,1.3333,r2c2_bottom_left,back_slash
59,3,1.3333,r2c3_bottom_left,back_slash
59,3,1.3333,r3c1_right,vertical
59,4,1.3333,r0c1_bottom_left,back_slash
59,4,1.3333,r0c2_bottom_left,back_slash
59,4,1.3333,r0c3_bottom_right,forward_slash
59,4,1.3333,r3c0_right,vertical
59,5,1.0,r0c1_bottom_right,forward_slash
59,5,1.3333,r0c1_right,vertical
59,5,1.3333,r1c2_bottom_right,forward_slash
59,5,1.3333,r2c3_bottom_left,back_slash
59,6,1.0,r0c0_right,vertical
59,6,1.0,r1c2_right,vertical
59,6,1.3333,r0c1_bottom_right,forward_slash
59,6,1.3333,r0c3_bottom_right,forward_slash
59,6,1.3333,r1c2_bottom_left,back_slash
59,6,1.3333,r1c2_bottom_right,forward_slash
59,6,1.3333,r2c3_bottom_left,back_slash
59,7,1.0,r2c2_bottom_left,back_slash
59,7,1.0,r2c3_bottom_left,back_slash
59,7,1.3333,r0c1_bottom_left,back_slash
59,7,1.3333,r0c2_bottom_right,forward_slash
59,7,1.3333,r1c0_right,vertical
59,8,1.0,r1c2_bottom_left,back_slash
59,8,1.3333,r0c0_bottom_right,forward_slash
59,8,1.3333,r0c0_right,vertical
59,8,1.3333,r1c2_bottom_right,forward_slash
59,8,1.3333,r2c2_bottom_right,forward_slash
59,9,1.3333,r1c3_bottom_left,back_slash
59,9,1.3333,r2c3_bottom_left,back_slash
59,9,1.6667,r1c1_bottom_right,forward_slash
59,9,1.6667,r3c2_right,vertical
59,10,1.6667,r0c1_bottom_right,forward_slash
59,10,1.6667,r0c3_bottom_left,back_slash
59,10,1.6667,r2c0_bottom_right,forward_slash
59,11,1.0,r0c2_bottom_left,back_slash
59,11,1.0,r1c0_bottom_right,forward_slash
59,11,1.0,r1c1_bottom_right,forward_slash
59,12,1.0,r1c1_right,vertical
59,12,1.3333,r0c2_bottom_right,forward_slash
59,12,1.3333,r2c1_bottom_left,back_slash
59,12,1.3333,r2c1_right,vertical
59,13,1.0,r2c0_right,vertical
59,13,1.3333,r1c0_bottom_right,forward_slash
59,13,1.3333,r1c0_right,vertical
59,13,1.3333,r1c1_right,vertical
59,13,1.3333,r2c1_right,vertical
59,13,1.3333,r3c0_right,vertical
59,14,1.3333,r1c2_bottom_right,forward_slash
59,14,1.6667,r0c1_bottom_left,back_slash
59,14,1.6667,r2c1_right,vertical
59,15,1.3333,r1c0_right,vertical
59,15,1.3333,r1c2_bottom_left,back_slash
59,15,1.3333,r2c3_bottom_left,back_slash
59,16,1.3333,r1c2_bottom_right,forward_slash
59,16,1.3333,r2c1_right,vertical
59,16,1.3333,r2c2_bottom_left,back_slash
59,17,1.0,r1c0_right,vertical
59,17,1.0,r1c2_bottom_left,back_slash
59,17,1.3333,r1c2_bottom_right,forward_slash
59,17,1.3333,r2c2_right,vertical
59,18,1.0,r0c2_bottom_right,forward_slash
59,18,1.0,r0c2_right,vertical
59,18,1.0,r2c3_bottom_left,back_slash
59,18,1.0,r3c2_right,vertical
59,19,1.3333,r2c2_bottom_right,forward_slash
59,19,1.6667,r0c3_bottom_right,forward_slash
59,19,1.6667,r1c0_bottom_right,forward_slash
59,19,1.6667,r1c1_bottom_left,back_slash
59,19,1.6667,r2c1_right,vertical
59,20,1.0,r1c0_right,vertical
59,20,1.0,r1c2_bottom_left,back_slash
59,20,1.6667,r0c1_bottom_left,back_slash
59,20,1.6667,r2c1_bottom_right,forward_slash
59,21,1.3333,r0c1_right,vertical
59,21,1.3333,r0c3_bottom_left,back_slash
59,21,1.6667,r1c2_bottom_left,back_slash
59,21,1.6667,r2c0_bottom_right,forward_slash
59,21,1.6667,r2c2_right,vertical
59,22,1.3333,r0c3_bottom_left,back_slash
59,22,1.3333,r1c2_right,vertical
59,22,2.0,r0c0_bottom_right,forward_slash
59,22,2.0,r0c3_bottom_right,forward_slash
59,22,2.0,r1c0_bottom_left,back_slash
59,22,2.0,r2c0_right,vertical
59,22,2.0,r2c3_bottom_right,forward_slash
59,23,1.3333,r2c1_bottom_right,forward_slash
59,23,1.6667,r0c2_right,vertical
59,23,2.0,r0c0_right,vertical
59,23,2.0,r0c1_bottom_right,forward_slash
59,23,2.0,r2c1_right,vertical
59,24,1.0,r3c1_right,vertical
59,24,1.3333,r1c3_bottom_left,back_slash
59,24,1.3333,r2c2_right,vertical
59,25,1.0,r2c1_bottom_right,forward_slash
59,25,1.3333,r0c1_bottom_left,back_slash
59,25,1.3333,r0c1_right,vertical
59,26,1.6667,r1c0_right,vertical
59,26,2.0,r0c0_bottom_right,forward_slash
59,26,2.0,r0c1_bottom_left,back_slash
59,26,2.0,r0c2_bottom_left,back_slash
59,26,2.0,r0c3_bottom_left,back_slash
59,26,2.0,r0c3_bottom_right,forward_slash
59,26,2.0,r1c0_bottom_left,back_slash
59,26,2.0,r1c1_bottom_left,back_slash
59,26,2.0,r1c2_right,vertical
59,26,2.0,r1c3_bottom_left,back_slash
59,26,2.0,r2c3_bottom_left,back_slash
59,26,2.0,r3c0_right,vertical
59,27,1.3333,r0c1_bottom_right,forward_slash
59,27,1.3333,r3c2_right,vertical
59,27,1.6667,r0c2_right,vertical
59,27,1.6667,r1c1_bottom_left,back_slash
59,28,1.0,r0c1_bottom_right,forward_slash
59,28,1.0,r2c1_bottom_right,forward_slash
59,28,1.3333,r0c0_bottom_right,forward_slash
59,28,1.3333,r1c3_bottom_left,back_slash
59,28,1.3333,r2c0_right,vertical
59,28,1.3333,r3c0_right,vertical
59,28,1.3333,r3c1_right,vertical
59,29,1.3333,r2c0_bottom_right,forward_slash
59,29,1.6667,r1c1_bottom_right,forward_slash
59,29,1.6667,r2c1_right,vertical
59,30,1.3333,r0c1_right,vertical
59,30,1.3333,r1c3_bottom_left,back_slash
59,30,1.3333,r2c1_bottom_right,forward_slash
59,30,1.3333,r3c1_right,vertical
59,31,1.3333,r0c0_bottom_right,forward_slash
59,31,1.3333,r2c3_bottom_left,back_slash
59,31,1.6667,r0c0_right,vertical
59,31,1.6667,r1c1_bottom_left,back_slash
59,32,1.3333,r1c1_bottom_left,back_slash
59,32,1.3333,r1c1_bottom_right,forward_slash
59,32,1.3333,r2c1_bottom_left,back_slash
59,32,1.3333,r2c2_bottom_left,back_slash
59,33,1.3333,r0c2_bottom_left,back_slash
59,33,1.3333,r2c2_bottom_left,back_slash
59,33,1.6667,r1c2_right,vertical
59,34,1.0,r2c2_bottom_right,forward_slash
59,34,1.0,r3c0_right,vertical
59,34,1.3333,r1c0_bottom_left,back_slash
59,34,1.3333,r1c2_bottom_right,forward_slash
59,35,1.3333,r0c1_right,vertical
59,35,1.3333,r0c2_right,vertical
59,35,1.6667,r0c3_bottom_left,back_slash
59,35,1.6667,r1c2_bottom_right,forward_slash
59,35,1.6667,r1c3_bottom_left,back_slash
59,35,1.6667,r2c3_bottom_left,back_slash
59,36,1.3333,r0c1_bottom_right,forward_slash
59,36,1.3333,r0c2_bottom_left,back_slash
59,36,1.3333,r1c2_right,vertical
59,36,1.3333,r2c1_bottom_right,forward_slash
59,36,1.3333,r2c2_bottom_right,forward_slash
59,36,1.3333,r2c3_bottom_left,back_slash
59,37,1.3333,r0c1_bottom_right,forward_slash
59,37,1.3333,r1c2_right,vertical
59,37,1.6667,r1c1_bottom_left,back_slash
59,37,1.6667,r2c1_bottom_right,forward_slash
59,38,1.3333,r2c0_right,vertical
59,38,1.6667,r0c3_bottom_left,back_slash
59,38,1.6667,r2c1_bottom_right,forward_slash
59,38,1.6667,r2c2_bottom_right,forward_slash
59,38,1.6667,r2c2_right,vertical
59,39,1.6667,r2c0_bottom_right,forward_slash
59,39,1.6667,r2c1_bottom_left,back_slash
59,39,1.6667,r3c1_right,vertical
59,40,1.0,r0c2_bottom_right,forward_slash
59,40,1.0,r0c3_bottom_right,forward_slash
59,40,1.0,r1c1_bottom_left,back_slash
59,41,1.3333,r3c0_right,vertical
59,41,1.6667,r0c2_right,vertical
59,41,1.6667,r0c3_bottom_left,back_slash
59,42,1.0,r1c2_right,vertical
59,42,1.0,r2c1_right,vertical
59,42,1.6667,r0c3_bottom_left,back_slash
59,42,1.6667,r1c1_bottom_right,forward_slash
59,42,1.6667,r1c3_bottom_left,back_slash
59,42,1.6667,r2c1_bottom_left,back_slash
59,43,1.3333,r1c0_bottom_left,back_slash
59,43,1.6667,r0c2_bottom_left,back_slash
59,43,2.0,r0c2_bottom_right,forward_slash
59,43,2.0,r0c3_bottom_right,forward_slash
59,43,2.0,r1c0_bottom_right,forward_slash
59,43,2.0,r1c2_bottom_right,forward_slash
59,43,2.0,r2c1_bottom_right,forward_slash
59,43,2.0,r3c0_right,vertical
59,44,1.3333,r0c1_bottom_right,forward_slash
59,44,1.3333,r1c1_bottom_left,back_slash
59,44,1.6667,r0c2_bottom_left,back_slash
59,44,1.6667,r2c0_right,vertical
59,44,1.6667,r2c3_bottom_left,back_slash
59,45,1.3333,r0c3_bottom_left,back_slash
59,45,1.3333,r2c2_bottom_right,forward_slash
59,45,1.6667,r0c1_right,vertical
59,45,1.6667,r0c2_bottom_left,back_slash
59,46,1.3333,r2c1_right,vertical
59,46,1.3333,r3c0_right,vertical
59,46,1.6667,r0c0_bottom_right,forward_slash
59,46,1.6667,r0c1_bottom_right,forward_slash
59,47,1.6667,r1c0_right,vertical
59,47,1.6667,r1c1_right,vertical
59,47,1.6667,r1c2_right,vertical
59,48,1.3333,r0c1_bottom_right,forward_slash
59,48,1.3333,r0c1_right,vertical
59,48,1.3333,r2c1_bottom_left,back_slash
59,48,1.3333,r2c2_bottom_left,back_slash
59,49,1.3333,r0c2_right,vertical
59,49,1.3333,r0c3_bottom_right,forward_slash
59,49,1.3333,r3c0_right,vertical
59,50,1.0,r0c2_right,vertical
59,50,1.0,r2c1_bottom_right,forward_slash
59,50,1.3333,r0c3_bottom_left,back_slash
59,50,1.3333,r3c2_right,vertical
59,51,1.3333,r1c0_right,vertical
59,51,1.3333,r1c2_bottom_left,back_slash
59,51,1.6667,r0c2_bottom_right,forward_slash
59,51,1.6667,r1c3_bottom_left,back_slash
59,52,1.0,r0c2_bottom_right,forward_slash
59,52,1.3333,r0c0_right,vertical
59,52,1.3333,r0c2_bottom_left,back_slash
59,52,1.3333,r2c2_right,vertical
59,52,1.3333,r2c3_bottom_right,forward_slash
59,53,1.3333,r0c2_bottom_right,forward_slash
59,53,1.3333,r0c3_bottom_left,back_slash
59,53,1.3333,r2c0_right,vertical
59,53,1.3333,r2c2_right,vertical
59,54,1.0,r2c0_bottom_right,forward_slash
59,54,1.3333,r1c1_bottom_left,back_slash
59,54,1.3333,r1c2_right,vertical
59,54,1.3333,r2c1_bottom_right,forward_slash
59,55,1.0,r0c3_bottom_right,forward_slash
59,55,1.3333,r0c2_bottom_left,back_slash
59,55,1.3333,r1c2_right,vertical
59,55,1.3333,r2c2_bottom_right,forward_slash
59,56,1.3333,r0c2_right,vertical
59,56,1.3333,r2c0_bottom_right,forward_slash
59,56,1.6667,r0c0_bottom_right,forward_slash
59,56,1.6667,r1c0_right,vertical
59,56,1.6667,r3c1_right,vertical
59,57,1.3333,r0c1_bottom_left,back_slash
59,57,1.3333,r0c3_bottom_left,back_slash
59,57,1.3333,r1c0_bottom_left,back_slash
59,57,1.3333,r1c1_bottom_right,forward_slash
59,57,1.3333,r1c3_bottom_left,back_slash
59,57,1.3333,r2c1_bottom_right,forward_slash
59,58,1.3333,r0c2_bottom_left,back_slash
59,58,1.3333,r1c0_right,vertical
59,58,1.3333,r1c1_bottom_right,forward_slash
59,58,1.3333,r2c1_bottom_left,back_slash
59,59,1.3333,r0c1_right,vertical
59,59,1.3333,r0c2_bottom_right,forward_slash
59,59,1.3333,r1c1_right,vertical
59,60,1.0,r3c2_right,vertical
59,60,1.3333,r0c2_right,vertical
59,60,1.3333,r1c0_bottom_left,back_slash
59,60,1.3333,r1c1_bottom_right,forward_slash
59,60,1.3333,r2c1_bottom_left,back_slash
59,60,1.3333,r3c0_right,vertical
59,61,1.3333,r0c3_bottom_right,forward_slash
59,61,1.3333,r2c0_bottom_right,forward_slash
59,61,1.3333,r2c2_bottom_left,back_slash
59,61,1.3333,r3c2_right,vertical
59,62,1.3333,r0c0_bottom_right,forward_slash
59,62,1.6667,r0c2_bottom_right,forward_slash
59,62,1.6667,r1c1_right,vertical
59,63,1.3333,r1c0_bottom_left,back_slash
59,63,1.6667,r2c2_right,vertical
59,63,2.0,r0c2_bottom_left,back_slash
59,63,2.0,r1c2_right,vertical
59,63,2.0,r2c1_bottom_right,forward_slash
59,63,2.0,r2c2_bottom_right,forward_slash
59,63,2.0,r2c3_bottom_right,forward_slash
59,63,2.0,r3c2_right,vertical
59,64,1.0,r1c0_bottom_left,back_slash
59,64,1.3333,r0c3_bottom_left,back_slash
59,64,1.3333,r2c1_bottom_right,forward_slash
59,64,1.3333,r3c0_right,vertical
59,65,1.0,r0c3_bottom_right,forward_slash
59,65,1.3333,r0c0_right,vertical
59,65,1.3333,r1c2_bottom_right,forward_slash
59,65,1.3333,r2c0_right,vertical
59,65,1.3333,r2c1_right,vertical
59,65,1.3333,r3c1_right,vertical
59,66,1.0,r3c0_right,vertical
59,66,1.3333,r2c3_bottom_right,forward_slash
59,66,1.3333,r3c2_right,vertical
59,67,1.0,r3c0_right,vertical
59,67,1.6667,r2c0_bottom_right,forward_slash
59,67,2.0,r0c1_bottom_right,forward_slash
59,67,2.0,r1c2_bottom_left,back_slash
59,67,2.0,r1c2_right,vertical
59,67,2.0,r1c3_bottom_left,back_slash
59,68,1.0,r1c0_bottom_right,forward_slash
59,68,1.0,r2c1_bottom_right,forward_slash
59,68,1.3333,r0c2_bottom_left,back_slash
59,68,1.3333,r0c2_right,vertical
59,68,1.3333,r1c2_bottom_left,back_slash
59,68,1.3333,r2c0_right,vertical
59,68,1.3333,r3c2_right,vertical
59,69,1.3333,r0c1_bottom_left,back_slash
59,69,1.6667,r0c1_right,vertical
59,69,1.6667,r0c2_right,vertical
59,69,1.6667,r2c0_right,vertical
59,69,1.6667,r3c0_right,vertical
59,70,1.3333,r0c2_right,vertical
59,70,1.3333,r3c2_right,vertical
59,70,1.6667,r1c0_right,vertical
59,70,1.6667,r1c3_bottom_left,back_slash
59,70,1.6667,r2c1_bottom_left,back_slash
59,70,1.6667,r2c1_right,vertical
59,71,1.6667,r0c1_bottom_right,forward_slash
59,71,1.6667,r1c1_right,vertical
59,71,1.6667,r2c0_right,vertical
59,71,1.6667,r2c1_bottom_left,back_slash
59,71,1.6667,r2c2_bottom_left,back_slash
59,72,1.0,r2c3_bottom_right,forward_slash
59,72,1.6667,r0c1_bottom_right,forward_slash
59,72,1.6667,r0c1_right,vertical
59,72,1.6667,r1c1_bottom_left,back_slash
59,72,1.6667,r1c1_right,vertical
59,72,1.6667,r2c1_bottom_left,back_slash
59,72,1.6667,r3c0_right,vertical
59,73,1.6667,r0c2_bottom_right,forward_slash
59,73,1.6667,r1c2_bottom_right,forward_slash
59,73,2.0,r0c0_bottom_right,forward_slash
59,73,2.0,r1c1_bottom_left,back_slash
59,73,2.0,r2c1_bottom_left,back_slash
59,74,1.0,r2c0_right,vertical
59,74,1.3333,r0c3_bottom_right,forward_slash
59,74,1.3333,r2c1_right,vertical
59,75,1.0,r1c0_bottom_left,back_slash
59,75,1.3333,r2c0_right,vertical
59,75,1.6667,r0c2_bottom_left,back_slash
59,76,1.3333,r0c2_bottom_left,back_slash
59,76,1.3333,r1c1_right,vertical
59,76,1.3333,r2c2_bottom_right,forward_slash
59,76,1.3333,r3c0_right,vertical
59,77,1.3333,r1c0_bottom_left,back_slash
59,77,1.3333,r2c3_bottom_right,forward_slash
59,77,1.6667,r1c1_bottom_right,forward_slash
59,77,1.6667,r2c0_right,vertical
59,77,1.6667,r2c1_right,vertical
59,78,1.0,r1c0_bottom_left,back_slash
59,78,1.3333,r0c0_bottom_right,forward_slash
59,78,1.3333,r1c3_bottom_left,back_slash
59,78,1.3333,r2c2_bottom_left,back_slash
59,78,1.3333,r3c2_right,vertical
59,79,1.3333,r1c1_right,vertical
59,79,1.3333,r2c1_right,vertical
59,79,1.6667,r2c0_right,vertical
59,79,1.6667,r2c3_bottom_right,forward_slash
59,80,1.0,r1c1_right,vertical
59,80,1.3333,r1c1_bottom_left,back_slash
59,80,1.3333,r3c2_right,vertical
59,81,1.6667,r2c2_bottom_left,back_slash
59,81,1.6667,r3c0_right,vertical
59,81,2.0,r0c1_bottom_right,forward_slash
59,81,2.0,r0c2_bottom_left,back_slash
59,81,2.0,r1c0_right,vertical
59,81,2.0,r1c2_bottom_right,forward_slash
59,81,2.0,r2c1_right,vertical
59,82,1.6667,r0c0_right,vertical
59,82,1.6667,r0c1_bottom_right,forward_slash
59,82,1.6667,r0c2_bottom_left,back_slash
59,83,1.0,r3c2_right,vertical
59,83,1.3333,r0c2_bottom_left,back_slash
59,83,1.3333,r2c3_bottom_right,forward_slash
59,84,1.3333,r0c3_bottom_right,forward_slash
59,84,1.3333,r1c2_right,vertical
59,84,1.3333,r2c2_right,vertical
59,85,1.3333,r0c0_bottom_right,forward_slash
59,85,1.6667,r1c2_bottom_left,back_slash
59,85,1.6667,r3c0_right,vertical
59,86,1.0,r2c1_right,vertical
59,86,1.6667,r0c2_bottom_left,back_slash
59,86,2.0,r0c0_bottom_right,forward_slash
59,86,2.0,r0c3_bottom_left,back_slash
59,86,2.0,r1c1_right,vertical
59,86,2.0,r1c2_right,vertical
59,86,2.0,r1c3_bottom_left,back_slash
59,86,2.0,r2c0_right,vertical
59,86,2.0,r2c2_right,vertical
59,87,1.3333,r0c1_bottom_left,back_slash
59,87,1.3333,r0c1_bottom_right,forward_slash
59,87,1.6667,r1c1_right,vertical
59,88,1.3333,r0c0_bottom_right,forward_slash
59,88,1.6667,r1c0_right,vertical
59,88,2.0,r0c3_bottom_left,back_slash
59,88,2.0,r1c0_bottom_left,back_slash
59,88,2.0,r2c1_bottom_right,forward_slash
59,89,1.3333,r0c2_right,vertical
59,89,1.3333,r1c2_right,vertical
59,89,1.3333,r2c2_bottom_right,forward_slash
59,89,1.3333,r2c3_bottom_right,forward_slash
59,90,1.3333,r1c3_bottom_left,back_slash
59,90,2.0,r0c1_bottom_left,back_slash
59,90,2.0,r1c1_bottom_right,forward_slash
59,90,2.0,r1c2_right,vertical
59,91,1.3333,r1c2_right,vertical
59,91,1.3333,r2c1_bottom_left,back_slash
59,91,1.6667,r1c1_bottom_left,back_slash
59,92,1.3333,r0c0_right,vertical
59,92,1.3333,r1c0_bottom_right,forward_slash
59,92,1.3333,r1c1_bottom_left,back_slash
59,93,1.0,r0c2_bottom_left,back_slash
59,93,1.0,r2c2_bottom_right,forward_slash
59,93,1.3333,r1c1_bottom_left,back_slash
59,93,1.3333,r2c0_right,vertical
59,93,1.3333,r2c1_bottom_left,back_slash
59,93,1.3333,r2c2_right,vertical
59,94,1.3333,r2c1_right,vertical
59,94,2.0,r0c0_bottom_right,forward_slash
59,94,2.0,r0c2_bottom_right,forward_slash
59,94,2.0,r0c2_right,vertical
59,94,2.0,r1c0_bottom_left,back_slash
59,94,2.0,r1c1_bottom_left,back_slash
59,94,2.0,r1c1_bottom_right,forward_slash
59,94,2.0,r2c3_bottom_left,back_slash
59,95,1.0,r1c0_right,vertical
59,95,1.3333,r0c3_bottom_left,back_slash
59,95,1.3333,r3c2_right,vertical
59,96,1.0,r2c1_bottom_right,forward_slash
59,96,1.3333,r0c2_bottom_right,forward_slash
59,96,1.3333,r1c1_right,vertical
59,96,1.3333,r2c3_bottom_right,forward_slash
59,96,1.3333,r3c0_right,vertical
59,97,1.3333,r2c1_bottom_left,back_slash
59,97,1.3333,r2c1_bottom_right,forward_slash
59,97,1.6667,r3c1_right,vertical
59,98,1.0,r0c2_right,vertical
59,98,1.3333,r1c1_right,vertical
59,98,1.6667,r0c2_bottom_left,back_slash
59,98,1.6667,r1c1_bottom_left,back_slash
59,99,1.3333,r1c0_bottom_right,forward_slash
59,99,1.3333,r1c1_bottom_right,forward_slash
59,99,1.3333,r2c1_bottom_left,back_slash
60,0,1.0,r0c1_bottom_left,back_slash
60,0,1.0,r1c1_bottom_right,forward_slash
60,0,1.0,r2c3_bottom_right,forward_slash
60,1,1.0,r3c2_right,vertical
60,1,1.6667,r1c0_right,vertical
60,1,1.6667,r2c2_bottom_right,forward_slash
60,1,1.6667,r2c3_bottom_right,forward_slash
60,2,1.0,r1c1_bottom_left,back_slash
60,2,1.3333,r0c2_bottom_left,back_slash
60,2,1.3333,r1c0_bottom_right,forward_slash
60,2,1.3333,r3c0_right,vertical
60,3,1.0,r0c1_bottom_left,back_slash
60,3,1.3333,r0c2_right,vertical
60,3,1.3333,r1c1_bottom_right,forward_slash
60,4,1.0,r3c0_right,vertical
60,4,1.3333,r1c1_bottom_left,back_slash
60,4,1.3333,r2c0_bottom_right,forward_slash
60,5,1.0,r0c3_bottom_right,forward_slash
60,5,1.0,r1c2_right,vertical
60,5,1.0,r2c2_bottom_left,back_slash
60,6,1.0,r1c0_bottom_left,back_slash
60,6,1.6667,r0c1_bottom_left,back_slash
60,6,1.6667,r1c1_right,vertical
60,6,1.6667,r2c2_bottom_right,forward_slash
60,7,1.3333,r0c3_bottom_left,back_slash
60,7,1.3333,r3c2_right,vertical
60,7,1.6667,r0c1_right,vertical
60,7,1.6667,r0c2_bottom_right,forward_slash
60,8,1.0,r2c3_bottom_left,back_slash
60,8,1.3333,r0c1_right,vertical
60,8,1.3333,r2c2_right,vertical
60,8,1.3333,r3c2_right,vertical
60,9,1.0,r2c0_bottom_right,forward_slash
60,9,1.6667,r1c0_right,vertical
60,9,1.6667,r2c1_bottom_left,back_slash
60,10,1.0,r2c3_bottom_right,forward_slash
60,10,1.3333,r0c1_right,vertical
60,10,1.3333,r1c2_bottom_left,back_slash
60,11,1.0,r1c2_right,vertical
60,11,1.3333,r1c3_bottom_left,back_slash
60,11,1.6667,r0c0_bottom_right,forward_slash
60,11,1.6667,r0c0_right,vertical
60,11,1.6667,r2c0_bottom_right,forward_slash
60,11,1.6667,r2c1_bottom_right,forward_slash
60,11,1.6667,r2c3_bottom_left,back_slash
60,12,1.0,r1c0_bottom_right,forward_slash
60,12,1.3333,r2c0_bottom_right,forward_slash
60,12,1.3333,r2c1_right,vertical
60,13,1.0,r1c1_right,vertical
60,13,1.3333,r0c2_bottom_left,back_slash
60,13,1.3333,r1c2_right,vertical
60,13,1.3333,r3c1_right,vertical
60,14,1.3333,r0c0_bottom_right,forward_slash
60,14,1.3333,r0c2_bottom_right,forward_slash
60,14,1.6667,r0c1_bottom_left,back_slash
60,15,1.3333,r0c2_right,vertical
60,15,1.3333,r1c1_bottom_right,forward_slash
60,15,1.3333,r2c2_bottom_right,forward_slash
60,15,1.3333,r3c1_right,vertical
60,15,1.3333,r3c2_right,vertical
60,16,1.3333,r0c2_right,vertical
60,16,1.3333,r0c3_bottom_left,back_slash
60,16,1.3333,r3c0_right,vertical
60,16,1.3333,r3c2_right,vertical
60,17,1.3333,r0c2_bottom_right,forward_slash
60,17,1.3333,r1c2_bottom_left,back_slash
60,17,1.3333,r2c0_right,vertical
60,17,1.3333,r2c3_bottom_left,back_slash
60,18,1.6667,r1c1_bottom_left,back_slash
60,18,1.6667,r1c1_bottom_right,forward_slash
60,18,2.0,r1c1_right,vertical
60,18,2.0,r1c2_bottom_left,back_slash
60,18,2.0,r3c0_right,vertical
60,18,2.0,r3c1_right,vertical
60,19,1.0,r0c1_bottom_left,back_slash
60,19,1.3333,r2c2_right,vertical
60,19,1.6667,r1c0_right,vertical
60,19,1.6667,r1c1_bottom_left,back_slash
60,19,1.6667,r3c0_right,vertical
60,20,1.3333,r0c2_bottom_left,back_slash
60,20,1.3333,r0c3_bottom_left,back_slash
60,20,1.3333,r1c1_bottom_right,forward_slash
60,21,1.0,r2c0_right,vertical
60,21,1.3333,r1c2_bottom_right,forward_slash
60,21,1.3333,r2c0_bottom_right,forward_slash
60,22,1.3333,r0c2_right,vertical
60,22,1.6667,r2c1_bottom_right,forward_slash
60,22,1.6667,r2c1_right,vertical
60,23,1.3333,r1c1_bottom_right,forward_slash
60,23,1.3333,r1c2_right,vertical
60,23,1.3333,r2c1_bottom_left,back_slash
60,24,1.3333,r0c2_bottom_right,forward_slash
60,24,1.3333,r2c2_bottom_left,back_slash
60,24,1.6667,r1c2_right,vertical
60,25,1.3333,r0c1_bottom_left,back_slash
60,25,1.3333,r0c2_bottom_left,back_slash
60,25,1.3333,r1c2_right,vertical
60,26,1.0,r2c1_bottom_right,forward_slash
60,26,1.3333,r0c1_bottom_right,forward_slash
60,26,1.3333,r0c2_bottom_left,back_slash
60,27,1.3333,r0c2_right,vertical
60,27,1.3333,r2c1_bottom_left,back_slash
60,27,1.3333,r3c0_right,vertical
60,28,1.3333,r1c0_bottom_left,back_slash
60,28,1.3333,r2c0_right,vertical
60,28,1.3333,r2c3_bottom_right,forward_slash
60,28,1.3333,r3c0_right,vertical
60,29,1.6667,r0c0_right,vertical
60,29,1.6667,r1c2_right,vertical
60,29,1.6667,r2c1_bottom_right,forward_slash
60,30,1.3333,r3c0_right,vertical
60,30,1.6667,r0c3_bottom_left,back_slash
60,30,1.6667,r2c2_bottom_right,forward_slash
60,31,1.3333,r2c0_right,vertical
60,31,1.6667,r0c2_right,vertical
60,31,1.6667,r1c2_bottom_right,forward_slash
60,32,1.3333,r1c0_bottom_right,forward_slash
60,32,1.3333,r1c2_right,vertical
60,32,1.6667,r0c2_bottom_right,forward_slash
60,32,1.6667,r0c3_bottom_left,back_slash
60,32,1.6667,r0c3_bottom_right,forward_slash
60,32,1.6667,r1c2_bottom_left,back_slash
60,33,1.3333,r0c1_bottom_left,back_slash
60,33,1.3333,r2c1_right,vertical
60,33,1.6667,r0c0_bottom_right,forward_slash
60,33,1.6667,r0c3_bottom_right,forward_slash
60,33,1.6667,r1c1_bottom_left,back_slash
60,33,1.6667,r1c1_right,vertical
60,33,1.6667,r2c2_bottom_left,back_slash
60,33,1.6667,r2c3_bottom_left,back_slash
60,34,1.0,r1c3_bottom_left,back_slash
60,34,1.3333,r0c1_bottom_right,forward_slash
60,34,1.3333,r0c3_bottom_left,back_slash
60,34,1.3333,r1c0_bottom_left,back_slash
60,35,1.0,r1c0_bottom_left,back_slash
60,35,1.3333,r1c1_bottom_right,forward_slash
60,35,1.3333,r1c1_right,vertical
60,35,1.3333,r1c3_bottom_left,back_slash
60,35,1.3333,r2c2_bottom_right,forward_slash
60,36,1.3333,r0c1_right,vertical
60,36,1.3333,r0c3_bottom_right,forward_slash
60,36,1.3333,r1c3_bottom_left,back_slash
60,37,1.3333,r2c0_right,vertical
60,37,1.6667,r2c2_bottom_right,forward_slash
60,37,1.6667,r2c3_bottom_right,forward_slash
60,37,1.6667,r3c0_right,vertical
60,38,1.3333,r1c0_right,vertical
60,38,1.6667,r0c3_bottom_right,forward_slash
60,38,1.6667,r2c0_bottom_right,forward_slash
60,39,1.0,r0c2_bottom_left,back_slash
60,39,1.3333,r1c2_bottom_left,back_slash
60,39,1.3333,r1c3_bottom_left,back_slash
