participant,date,overall_time,trial_count,click_order,prompt_rt_sec,selection_rt_ms,pressed_object,line_width,top_x,top_y,bottom_x,bottom_y,line_id,line_orientation,selected_or_released,accuracy,possible_thinnest_lines,is_practice,is_anomaly_trial,anomaly_mid_x,anomaly_mid_y,anomaly_line_id,anomaly_group
77,2021_Nov_12_1135,0 days 00:15:31.025653000,48,3,2.4797096000002057,5683.044,line,2.0,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,9,False,True,-155.7457088420315,55.48998684178341,r1c0_bottom_right,1
77,2021_Nov_12_1135,0 days 00:15:31.944702000,48,4,2.4797096000002057,6602.093,submit,,,,,,,,,1.0,9,False,True,-155.7457088420315,55.48998684178341,r1c0_bottom_right,1
77,2021_Nov_12_1135,0 days 00:15:34.462087000,49,1,0.9901730999990832,780.363,line,1.3333,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,9,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:37.198107000,49,2,0.9901730999990832,3516.383,line,2.0,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,9,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:38.331756000,49,3,0.9901730999990832,4650.032,line,2.0,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,9,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:40.301456000,49,4,0.9901730999990832,6619.732,line,2.0,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,released,,9,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:42.771091000,49,5,0.9901730999990832,9089.367,line,1.6667,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,9,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:43.473294000,49,6,0.9901730999990832,9791.57,submit,,,,,,,,,1.0,9,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:46.925303000,50,1,1.6381306999992375,1082.0430000000001,line,1.0,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:47.759828000,50,2,1.6381306999992375,1916.568,line,1.3333,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:48.726767000,50,3,1.6381306999992375,2883.507,line,2.0,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:49.461946000,50,4,1.6381306999992375,3618.686,submit,,,,,,,,,0.6666666666666666,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:51.512331000,51,1,1.1274713999991945,179.328,line,1.3333,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:53.248000000,51,2,1.1274713999991945,1914.9969999999998,line,1.6667,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:53.380461000,51,3,1.1274713999991945,2047.458,line,1.6667,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,released,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:55.283423000,51,4,1.1274713999991945,3950.42,line,2.0,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:55.584660000,51,5,1.1274713999991945,4251.657,line,2.0,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,released,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:57.586867000,51,6,1.1274713999991945,6253.864,line,2.0,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:58.953692000,51,7,1.1274713999991945,7620.689,line,2.0,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:15:59.320556000,51,8,1.1274713999991945,7987.553,line,2.0,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,released,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:01.522908000,51,9,1.1274713999991945,10189.905,line,2.0,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:02.359226000,51,10,1.1274713999991945,11026.223,submit,,,,,,,,,0.3333333333333333,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:05.093045000,52,1,1.0136512999997649,896.712,line,1.3333,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:06.160759000,52,2,1.0136512999997649,1964.426,line,1.3333,88.50858231593702,210.32665789452227,88.50858231593702,90.32665789452227,r1c1_right,vertical,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:07.194632000,52,3,1.0136512999997649,2998.299,line,1.6667,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:09.081520000,52,4,1.0136512999997649,4885.187,submit,,,,,,,,,1.0,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:10.932388000,53,1,0.8272691999991366,448.19,line,1.3333,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:11.566164000,53,2,0.8272691999991366,1081.966,line,1.0,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:12.684128000,53,3,0.8272691999991366,2199.93,line,2.0,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:13.649447000,53,4,0.8272691999991366,3165.249,line,1.3333,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,released,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:14.619197000,53,5,0.8272691999991366,4134.999,line,1.3333,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:15.288330000,53,6,0.8272691999991366,4804.132,submit,,,,,,,,,0.6666666666666666,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:19.173847000,54,1,0.08410829999957059,3000.008,line,1.6667,-9.19313414725039,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_left,back_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:19.573921000,54,2,0.08410829999957059,3400.082,line,1.6667,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:20.174842000,54,3,0.08410829999957059,4001.003,line,1.6667,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:21.531338000,54,4,0.08410829999957059,5357.499,submit,,,,,,,,,0.0,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:23.494868000,55,1,0.27688149999994494,1114.507,line,1.0,-302.2982835368126,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_left,back_slash,selected,,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
77,2021_Nov_12_1135,0 days 00:16:24.228144000,55,2,0.27688149999994494,1847.783,line,1.0,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
77,2021_Nov_12_1135,0 days 00:16:26.229823000,55,3,0.27688149999994494,3849.462,line,1.3333,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
77,2021_Nov_12_1135,0 days 00:16:26.983521000,55,4,0.27688149999994494,4603.16,submit,,,,,,,,,1.0,5,False,True,39.657724084343315,245.16332894726114,r0c2_bottom_left,2
77,2021_Nov_12_1135,0 days 00:16:29.800437000,56,1,1.3260840000002645,730.945,line,1.3333,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
77,2021_Nov_12_1135,0 days 00:16:30.801049000,56,2,1.3260840000002645,1731.557,line,1.3333,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
77,2021_Nov_12_1135,0 days 00:16:32.870135000,56,3,1.3260840000002645,3800.643,line,2.0,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
77,2021_Nov_12_1135,0 days 00:16:35.273265000,56,4,1.3260840000002645,6203.773,line,2.0,-204.5965670736252,280.0,-302.2982835368126,210.32665789452227,r0c0_bottom_right,forward_slash,released,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
77,2021_Nov_12_1135,0 days 00:16:36.741530000,56,5,1.3260840000002645,7672.0380000000005,line,1.3333,186.21029877912443,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_left,back_slash,selected,,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
77,2021_Nov_12_1135,0 days 00:16:37.410194000,56,6,1.3260840000002645,8340.702,submit,,,,,,,,,1.0,4,False,True,186.21029877912443,-39.346684210955445,r2c2_right,2
77,2021_Nov_12_1135,0 days 00:16:41.912561000,57,1,1.02616400000079,2831.692,line,1.6667,186.21029877912443,280.0,88.50858231593702,210.32665789452227,r0c2_bottom_right,forward_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:43.814909000,57,2,1.02616400000079,4734.04,line,1.3333,-9.19313414725039,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_right,forward_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:44.916078000,57,3,1.02616400000079,5835.209,line,1.6667,-204.5965670736252,-99.34668421095544,-302.2982835368126,-169.02002631643316,r2c0_bottom_right,forward_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:46.085911000,57,4,1.02616400000079,7005.042,submit,,,,,,,,,0.3333333333333333,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:16:50.187178000,58,1,0.7360238999990543,2614.753,line,1.6667,186.21029877912443,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_left,back_slash,selected,,5,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
77,2021_Nov_12_1135,0 days 00:16:51.086637000,58,2,0.7360238999990543,3514.212,line,1.3333,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,5,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
77,2021_Nov_12_1135,0 days 00:16:52.923155000,58,3,0.7360238999990543,5350.73,line,1.6667,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,5,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
77,2021_Nov_12_1135,0 days 00:16:53.057496000,58,4,0.7360238999990543,5485.071,line,1.6667,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,released,,5,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
77,2021_Nov_12_1135,0 days 00:16:54.757330000,58,5,0.7360238999990543,7184.905,line,1.6667,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,5,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
77,2021_Nov_12_1135,0 days 00:16:55.711575000,58,6,0.7360238999990543,8139.15,submit,,,,,,,,,0.3333333333333333,5,False,True,235.06115701071815,55.48998684178341,r1c2_bottom_right,1
77,2021_Nov_12_1135,0 days 00:16:59.814256000,59,1,1.0334191000001738,797.179,line,1.6667,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:00.682527000,59,2,1.0334191000001738,1665.45,line,1.3333,-204.5965670736252,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_left,back_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:06.922687000,59,3,1.0334191000001738,7905.61,line,1.6667,283.91201524231184,210.32665789452227,283.91201524231184,90.32665789452227,r1c2_right,vertical,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:07.757650000,59,4,1.0334191000001738,8740.573,submit,,,,,,,,,1.0,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:10.274756000,60,1,0.9247723000007682,763.819,line,1.3333,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:11.208154000,60,2,0.9247723000007682,1697.217,line,1.6667,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:12.210345000,60,3,0.9247723000007682,2699.408,line,1.3333,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:13.146589000,60,4,0.9247723000007682,3635.652,submit,,,,,,,,,1.0,4,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:17.065231000,61,1,1.1168679000002157,2065.6059999999998,line,1.3333,283.91201524231184,90.32665789452227,381.6137317054993,20.653315789044555,r1c3_bottom_left,back_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:17.598917000,61,2,1.1168679000002157,2599.292,line,1.3333,283.91201524231184,90.32665789452227,186.21029877912443,20.653315789044555,r1c2_bottom_right,forward_slash,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:18.700078000,61,3,1.1168679000002157,3700.453,line,1.3333,283.91201524231184,-169.02002631643313,283.91201524231184,-289.02002631643313,r3c2_right,vertical,selected,,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:19.203021000,61,4,1.1168679000002157,4203.396,submit,,,,,,,,,1.0,3,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:21.122534000,62,1,0.9022039999999834,350.285,line,1.3333,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:22.905738000,62,2,0.9022039999999834,2133.489,line,1.3333,-204.5965670736252,-99.34668421095544,-302.2982835368126,-169.02002631643316,r2c0_bottom_right,forward_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:26.073566000,62,3,0.9022039999999834,5301.317,line,1.0,381.6137317054993,280.0,283.91201524231184,210.32665789452227,r0c3_bottom_right,forward_slash,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:28.142626000,62,4,0.9022039999999834,7370.377,line,1.3333,-204.5965670736252,-99.34668421095544,-302.2982835368126,-169.02002631643316,r2c0_bottom_right,forward_slash,released,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:30.061598000,62,5,0.9022039999999834,9289.349,line,1.0,-204.5965670736252,400.0,-204.5965670736252,280.0,r0c0_right,vertical,selected,,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:31.197692000,62,6,0.9022039999999834,10425.443,submit,,,,,,,,,1.0,5,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:33.131359000,63,1,0.6354757000008249,647.887,line,1.0,88.50858231593702,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_right,forward_slash,selected,,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:34.633062000,63,2,0.6354757000008249,2149.59,line,1.3333,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:37.836913000,63,3,0.6354757000008249,5353.441,line,2.0,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:37.969550000,63,4,0.6354757000008249,5486.0779999999995,line,2.0,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,released,,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:40.390327000,63,5,0.6354757000008249,7906.855,line,1.6667,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:41.758651000,63,6,0.6354757000008249,9275.179,submit,,,,,,,,,1.0,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:44.343554000,64,1,0.8854326000000583,1084.002,line,1.0,186.21029877912443,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_right,forward_slash,selected,,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:45.210220000,64,2,0.8854326000000583,1950.6680000000001,line,1.0,381.6137317054993,-99.34668421095544,283.91201524231184,-169.02002631643316,r2c3_bottom_right,forward_slash,selected,,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:48.846258000,64,3,0.8854326000000583,5586.706,line,1.6667,-9.19313414725039,280.0,-106.8948506104378,210.32665789452227,r0c1_bottom_right,forward_slash,selected,,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:49.518702000,64,4,0.8854326000000583,6259.15,submit,,,,,,,,,1.0,7,False,False,,,,
77,2021_Nov_12_1135,0 days 00:17:54.035196000,65,1,0.9330817999998544,3116.0190000000002,line,2.0,-204.5965670736252,-99.34668421095544,-106.8948506104378,-169.02002631643316,r2c1_bottom_left,back_slash,selected,,4,False,True,137.3594405475307,55.48998684178341,r1c2_bottom_left,0
77,2021_Nov_12_1135,0 days 00:17:55.236078000,65,2,0.9330817999998544,4316.901,line,1.0,-106.8948506104378,210.32665789452227,-106.8948506104378,90.32665789452227,r1c0_right,vertical,selected,,4,False,True,137.3594405475307,55.48998684178341,r1c2_bottom_left,0
77,2021_Nov_12_1135,0 days 00:17:56.102844000,65,3,0.9330817999998544,5183.667,line,2.0,-106.8948506104378,90.32665789452227,-9.19313414725039,20.653315789044555,r1c1_bottom_left,back_slash,selected,,4,False,True,137.3594405475307,55.48998684178341,r1c2_bottom_left,0
77,2021_Nov_12_1135,0 days 00:17:56.958886000,65,4,0.9330817999998544,6039.709,submit,,,,,,,,,0.3333333333333333,4,False,True,137.3594405475307,55.48998684178341,r1c2_bottom_left,0
77,2021_Nov_12_1135,0 days 00:17:58.873648000,66,1,0.7678376999992906,781.046,line,1.0,-9.19313414725039,-99.34668421095544,88.50858231593702,-169.02002631643316,r2c2_bottom_left,back_slash,selected,,4,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
77,2021_Nov_12_1135,0 days 00:17:59.709037000,66,2,0.7678376999992906,1616.435,line,1.3333,-106.8948506104378,90.32665789452227,-204.5965670736252,20.653315789044555,r1c0_bottom_right,forward_slash,selected,,4,False,True,137.3594405475307,-134.1833552636943,r2c2_bottom_right,2
