"participant","trial","is_anomaly_trial","anomaly_line_id","selected_line_1","selected_line_2","selected_line_3"
71,85,"True","r2c2_bottom_right","r2c1_bottom_right","r0c1_bottom_left","r2c3_bottom_right"
71,86,"False","","r2c2_bottom_right","r2c2_bottom_left","r1c2_bottom_right"
71,87,"False","","r1c1_bottom_left","r2c2_right","r1c0_bottom_right"
71,88,"False","","r1c0_bottom_left","r2c2_right","r1c2_bottom_right"
71,89,"False","","r0c2_bottom_left","r2c2_bottom_right","r1c0_bottom_left"
71,90,"True","r1c2_bottom_right","r0c1_bottom_left","r1c0_right","r2c1_bottom_left"
71,91,"False","","r0c2_bottom_left","r0c2_bottom_right","r1c1_bottom_right"
71,92,"True","r1c1_bottom_right","r0c1_bottom_left","r1c2_right","r1c2_bottom_left"
71,93,"False","","r1c1_bottom_left","r2c1_bottom_left","r2c1_bottom_right"
71,94,"True","r1c0_bottom_right","r0c2_bottom_right","r2c1_bottom_right","r2c3_bottom_left"
71,95,"False","","r0c0_bottom_right","r2c3_bottom_left","r0c2_bottom_left"
71,96,"True","r1c2_bottom_right","r3c2_right","r2c3_bottom_left","r1c0_right"
71,97,"False","","r2c1_right","r1c1_bottom_left","r0c1_bottom_right"
71,98,"False","","r1c1_bottom_right","r1c3_bottom_left","r2c3_bottom_left"
71,99,"False","","r0c1_bottom_right","r0c1_right","r1c1_bottom_right"
72,0,"False","","r2c0_right","r1c0_bottom_left","r1c2_bottom_right"
72,1,"True","r2c2_bottom_left","r0c1_bottom_right","r0c0_bottom_right","r0c2_bottom_left"
72,2,"False","","r0c3_bottom_left","r2c1_bottom_left","r1c2_bottom_left"
72,3,"False","","r1c1_right","r2c1_bottom_right","r1c1_bottom_left"
72,4,"False","","r0c2_right","r0c0_bottom_right","r0c3_bottom_right"
72,5,"False","","r1c1_bottom_left","r0c2_bottom_left","r0c2_bottom_right"
72,6,"False","","r2c2_bottom_right","r0c0_bottom_right","r0c1_bottom_right"
72,7,"False","","r0c0_bottom_right","r0c3_bottom_left","r2c3_bottom_left"
72,8,"False","","r0c3_bottom_right","r2c1_bottom_left","r0c1_bottom_right"
72,9,"False","","r0c2_bottom_left","r0c2_right","r1c2_bottom_right"
72,10,"True","r0c2_bottom_left","r1c1_bottom_right","r2c2_bottom_right","r2c0_bottom_right"
72,11,"False","","r1c1_bottom_right","r2c3_bottom_left","r0c1_bottom_left"
72,12,"False","","r0c2_bottom_left","r0c1_bottom_right","r2c0_right"
72,13,"False","","r1c0_bottom_left","r2c1_bottom_right","r0c0_bottom_right"
72,14,"False","","r0c0_bottom_right","r2c1_bottom_left","r2c1_bottom_right"
72,15,"True","r1c1_bottom_left","r2c1_bottom_left","r1c2_bottom_left","r0c3_bottom_left"
72,16,"False","","r2c3_bottom_left","r1c1_bottom_right","r0c3_bottom_right"
72,17,"False","","r2c1_right","r2c2_right","r0c1_bottom_left"
72,18,"True","r1c1_bottom_right","r0c1_right","r0c0_bottom_right","r1c0_right"
72,19,"True","r2c1_bottom_right","r0c0_right","r2c2_right","r3c1_right"
72,20,"False","","r0c0_right","r1c2_bottom_right","r2c3_bottom_left"
72,21,"False","","r0c2_right","r3c1_right","r2c2_right"
72,22,"False","","r1c1_bottom_right","r1c2_bottom_left","r1c2_bottom_right"
72,23,"True","r2c2_bottom_left","r1c2_bottom_right","r1c2_bottom_left","r1c0_bottom_right"
72,24,"False","","r2c2_right","r2c0_bottom_right","r0c3_bottom_left"
72,25,"False","","r1c1_bottom_right","r0c2_bottom_right","r2c3_bottom_right"
72,26,"True","r1c2_bottom_right","r1c2_bottom_left","r1c0_bottom_left","r1c0_right"
72,27,"False","","r1c1_bottom_right","r1c3_bottom_left","r0c1_bottom_left"
72,28,"False","","r3c0_right","r2c2_right","r1c2_right"
72,29,"True","r1c1_right","r2c1_bottom_right","r0c3_bottom_right","r0c2_bottom_left"
72,30,"False","","r2c2_bottom_right","r0c2_bottom_right","r0c1_right"
72,31,"True","r1c0_right","r2c2_right","r0c3_bottom_right","r2c2_bottom_left"
72,32,"False","","r2c0_bottom_right","r1c2_bottom_right","r2c3_bottom_right"
72,33,"False","","r0c1_bottom_right","r2c2_bottom_right","r1c2_bottom_right"
72,34,"False","","r1c1_right","r0c2_right","r2c1_right"
72,35,"False","","r2c1_bottom_right","r1c2_bottom_left","r1c0_bottom_right"
72,36,"False","","r2c2_right","r0c1_right","r2c0_bottom_right"
72,37,"False","","r2c2_bottom_right","r1c0_bottom_left","r1c2_bottom_left"
72,38,"True","r1c0_bottom_right","r2c2_bottom_right","r2c1_bottom_right","r1c3_bottom_left"
72,39,"True","r2c2_right","r1c2_bottom_left","r1c2_bottom_right","r0c2_bottom_right"
72,40,"True","r2c2_right","r2c0_bottom_right","r0c0_bottom_right","r1c2_bottom_left"
72,41,"False","","r1c0_bottom_right","r3c1_right","r2c3_bottom_right"
72,42,"False","","r0c2_bottom_left","r0c1_bottom_right","r2c2_bottom_left"
72,43,"False","","r2c1_bottom_right","r1c0_right","r1c1_bottom_right"
72,44,"False","","r2c1_bottom_right","r0c3_bottom_right","r0c2_bottom_left"
72,45,"False","","r0c1_bottom_right","r1c0_bottom_right","r2c3_bottom_right"
72,46,"False","","r2c2_bottom_right","r0c2_bottom_right","r0c3_bottom_left"
72,47,"False","","r2c1_bottom_left","r0c1_bottom_right","r0c2_bottom_left"
72,48,"True","r0c1_bottom_right","r1c1_bottom_left","r2c1_right","r0c0_bottom_right"
72,49,"False","","r2c1_bottom_left","r2c2_bottom_right","r2c3_bottom_left"
72,50,"False","","r0c2_bottom_right","r0c2_bottom_left","r1c2_bottom_left"
72,51,"True","r1c2_bottom_left","r1c0_bottom_left","r1c0_bottom_right","r2c1_right"
72,52,"False","","r0c0_bottom_right","r2c1_bottom_left","r1c1_bottom_left"
72,53,"False","","r2c2_bottom_right","r1c2_bottom_left","r0c0_bottom_right"
72,54,"False","","r1c1_right","r1c1_bottom_left","r0c3_bottom_left"
72,55,"False","","r1c1_bottom_right","r1c1_bottom_left","r0c0_bottom_right"
72,56,"False","","r1c0_bottom_right","r1c0_bottom_left","r1c1_bottom_right"
72,57,"True","r0c2_bottom_left","r1c1_bottom_left","r0c1_bottom_right","r0c2_bottom_right"
72,58,"True","r1c1_right","r2c0_bottom_right","r2c1_bottom_right","r0c1_bottom_right"
72,59,"False","","r2c3_bottom_right","r2c2_bottom_right","r2c3_bottom_left"
72,60,"False","","r2c2_bottom_right","r1c2_bottom_right","r1c0_bottom_right"
72,61,"False","","r1c2_bottom_right","r0c3_bottom_left","r0c1_bottom_left"
72,62,"False","","r1c2_bottom_right","r1c0_bottom_right","r1c1_bottom_left"
72,63,"False","","r1c1_bottom_right","r1c1_bottom_left","r1c0_bottom_left"
72,64,"False","","r2c0_right","r0c2_bottom_right","r2c1_bottom_right"
72,65,"False","","r0c2_bottom_right","r0c1_bottom_right","r1c2_bottom_right"
72,66,"False","","r1c2_right","r1c0_bottom_right","r0c3_bottom_left"
72,67,"False","","r1c0_bottom_left","r1c0_bottom_right","r2c3_bottom_right"
72,68,"False","","r2c1_bottom_left","r2c2_bottom_right","r1c0_right"
72,69,"True","r2c1_bottom_right","r2c0_bottom_right","r0c1_bottom_left","r0c2_bottom_left"
72,70,"False","","r0c0_bottom_right","r0c1_bottom_right","r0c3_bottom_right"
72,71,"True","r1c0_right","r0c2_bottom_left","r0c2_right","r2c3_bottom_right"
72,72,"False","","r0c3_bottom_right","r0c2_bottom_left","r2c1_bottom_right"
72,73,"False","","r1c1_bottom_right","r0c1_bottom_right","r0c0_bottom_right"
72,74,"False","","r1c1_bottom_left","r2c3_bottom_left","r1c0_bottom_right"
72,75,"False","","r1c0_bottom_right","r2c2_bottom_left","r2c3_bottom_left"
72,76,"False","","r3c1_right","r1c0_right","r0c1_bottom_left"
72,77,"False","","r1c1_bottom_left","r1c1_bottom_right","r0c2_bottom_right"
72,78,"False","","r2c2_right","r1c0_right","r0c2_bottom_left"
72,79,"False","","r2c0_right","r1c0_bottom_right","r0c0_bottom_right"
72,80,"False","","r2c1_bottom_right","r0c1_bottom_left","r1c0_bottom_left"
72,81,"False","","r0c1_bottom_right","r1c0_bottom_right","r2c3_bottom_left"
72,82,"False","","r1c0_bottom_right","r0c1_bottom_right","r0c2_bottom_left"
72,83,"False","","r0c1_bottom_right","r2c2_right","r1c1_bottom_left"
72,84,"False","","r1c1_right","r0c1_right","r0c2_bottom_right"
72,85,"True","r0c2_bottom_left","r0c2_bottom_right","r2c2_right","r1c1_right"
72,86,"False","","r0c1_bottom_left","r2c1_bottom_left","r2c2_bottom_right"
72,87,"False","","r1c1_right","r1c1_bottom_right","r0c0_right"
72,88,"False","","r2c3_bottom_right","r2c2_bottom_left","r1c2_bottom_right"
72,89,"True","r1c2_bottom_right","r1c1_bottom_left","r0c1_bottom_right","r2c1_bottom_left"
72,90,"True","r2c1_bottom_right","r0c1_bottom_left","r2c0_bottom_right","r0c3_bottom_left"
72,91,"False","","r1c2_bottom_right","r0c3_bottom_right","r2c1_bottom_left"
72,92,"True","r1c2_bottom_left","r1c0_right","r0c2_bottom_left","r2c2_bottom_right"
72,93,"False","","r2c2_right","r0c0_bottom_right","r1c0_bottom_left"
72,94,"False","","r0c0_bottom_right","r1c0_right","r0c2_bottom_right"
72,95,"False","","r2c1_bottom_right","r1c0_bottom_left","r1c1_bottom_right"
72,96,"False","","r1c1_bottom_left","r0c1_bottom_right","r3c1_right"
72,97,"False","","r1c2_bottom_right","r1c3_bottom_left","r1c2_right"
72,98,"False","","r1c0_bottom_right","r3c1_right","r2c3_bottom_right"
72,99,"False","","r2c2_right","r3c1_right","r0c3_bottom_left"
